# LAMMPS data file written by OVITO Basic 3.14.1

22380 atoms
5 atom types

#85.992 0.0 0.0 avec
#0.0 78.826 0.0 bvec
#0.0 0.0 107.49 cvec
#0.0 0.0 -42.996 abc origin

#Range of coordinates obtained from OVITO
0.0 85.992 xlo xhi
0.0 78.826 ylo yhi
-42.996 64.494 zlo zhi

Masses

1 28.085  # Si
2 15.999  # O
3 28.085  # Si
4 15.999  # O
5 1.008  # H

#Pair Coeffs # lj/charmm/coul/long

#1 0 0 0 0
#2 0.367591 2.708 0.367591 2.708
#3 0.118069 3.905 0.118069 3.905
#4 0.238528 3.07 0.238528 3.07
#5 0 0 0 0


Atoms  # atomic

559 2 16.5318828729 25.9847198423 -36.7218878556 0 0 0
622 2 9.8532235828 18.9699960927 -36.7197555014 0 0 0
627 2 11.6445275198 20.6041086409 -40.3138209093 0 0 0
628 2 11.7085621954 20.6024490227 -33.1467990109 0 0 0
697 2 17.0244776148 20.3609580246 -38.5149010693 0 0 0
760 2 9.8559108291 21.0717552639 -38.5114611413 0 0 0
765 2 13.4437822755 19.294875187 -40.3163873552 0 0 0
766 2 13.0420714706 18.8144879926 -33.1399729891 0 0 0
922 2 15.2293642378 19.0916398455 -38.5193496195 0 0 0
925 2 15.5595355761 25.9738883634 -38.5207758939 0 0 0
968 2 13.6273723893 20.596256528 -42.0928004331 0 0 0
970 2 13.4336970758 20.6143529161 -34.9287187341 0 0 0
1032 2 17.0176196743 22.4987273328 -40.3171224517 0 0 0
1095 2 9.8477421778 22.8414733298 -40.3120457201 0 0 0
1096 2 9.8610153101 22.5107305586 -33.1436906463 0 0 0
1100 2 17.0209118265 24.2028274478 -42.1009510212 0 0 0
1102 2 17.0154218507 24.4355473838 -34.9382736892 0 0 0
1174 2 13.4315546653 22.6831349753 -36.7190430547 0 0 0
1237 2 11.2108149858 22.3894511741 -38.5194757333 0 0 0
1321 2 15.2340163302 20.8614930647 -36.7198731965 0 0 0
1386 2 15.4320195721 24.1896682345 -40.3055873951 0 0 0
1387 2 15.1733372159 24.1864967796 -33.137343066 0 0 0
1433 2 11.6368681068 19.05924444 -42.0918106946 0 0 0
1435 2 11.6520243247 19.2812572807 -34.9309599257 0 0 0
1563 3 8.9389389918 23.4940453818 -34.3718231674 0 0 0
1626 3 8.8572464029 22.8209932451 -41.5144435843 0 0 0
1690 3 11.8295198156 23.8133974068 -37.9067975757 0 0 0
1760 4 9.872971216 24.5796069739 -35.1915598216 0 0 0
1850 4 10.3654106235 23.3811613688 -41.8835929159 0 0 0
1932 4 12.2391819528 23.480377868 -36.3431131898 0 0 0
1973 4 13.1180458251 26.162109292 -32.6633685503 0 0 0
2014 5 10.7482691716 24.6975261491 -34.8694641476 0 0 0
2104 5 10.4530936738 23.8138629402 -42.7133669477 0 0 0
2186 5 12.2888155262 24.2199128487 -35.7648299832 0 0 0
16 1 14.5287385121 21.5074933069 -42.9779412212 0 0 0
91 1 10.6747468491 17.914360027 -42.9912757405 0 0 0
139 1 10.7386934168 21.721148038 -32.2551216978 0 0 0
2082 5 20.2129831213 17.8764552849 -37.7818669838 0 0 0
24 1 21.4956154012 21.5463777929 -35.825398122 0 0 0
66 1 21.3295815888 25.07444388 -39.4110016526 0 0 0
99 1 18.268629404 25.0851520875 -35.8117209982 0 0 0
105 1 25.5377661539 25.0735304589 -35.8156928364 0 0 0
147 1 17.9208744064 21.9666021819 -39.4061666205 0 0 0
159 1 25.5488253162 21.5163334504 -39.4223006193 0 0 0
192 1 19.8600356933 23.2905071238 -37.6151065631 0 0 0
254 1 23.2867595326 23.3476748358 -41.2052689864 0 0 0
255 1 23.2814491117 23.4678784662 -34.0419932186 0 0 0
303 1 23.296347072 19.2639616864 -37.6039488097 0 0 0
335 1 19.6975634559 20.1201894372 -41.2151163466 0 0 0
336 1 19.7492740787 19.7150524475 -34.045173584 0 0 0
446 2 22.4005623465 22.7750644135 -42.1003644807 0 0 0
448 2 22.5796784425 22.4006727529 -34.9281250971 0 0 0
499 2 20.6094756439 24.3262153161 -38.5088997411 0 0 0
568 2 24.4155193914 18.8079520973 -36.7344484305 0 0 0
571 2 24.6751148989 25.9813146328 -36.7315985419 0 0 0
633 2 18.8131633739 20.423433974 -40.3085475078 0 0 0
634 2 18.639673975 20.6101849146 -33.1391219658 0 0 0
651 2 25.5851019473 20.5978116333 -40.3048814079 0 0 0
