#Q I_ArAr I_ArO1 I_ArSi2 I_ArO2  I_ArSi1  I_ArH I_rest I_tot S_ArAr S_ArO1 S_ArSi2 S_ArO2 S_ArSi1 S_ArH S_rest S_total
2.7800 1.66407485e-07 -4.76894540e-08 -2.65525571e-08 -9.21345589e-08 -1.14017610e-08 -1.25999214e-08 3.09148494e-11 -2.39707676e-08 8.92783275e-01 -4.01400680e-02 -6.83471471e-02 -1.45402670e-01 -2.36375981e-02 -3.08471881e-02 6.38893390e-01 5.84408604e-01
2.7900 1.66047357e-07 -2.53935455e-08 -2.53328369e-08 -9.65041741e-08 -1.28597892e-08 -9.52613874e-09 1.88168003e-08 -3.56912771e-09 8.90854464e-01 -2.14028104e-02 -6.52026876e-02 -1.52293944e-01 -2.66568609e-02 -2.33154873e-02 6.51955022e-01 6.01982674e-01
2.8000 1.65834377e-07 -6.13745840e-09 -2.32643105e-08 -9.99485523e-08 -1.14251232e-08 -6.88718032e-09 3.64840563e-08 1.81717528e-08 8.89714911e-01 -5.21784912e-03 -5.98738503e-02 -1.57724647e-01 -2.36786890e-02 -1.68528069e-02 6.66898565e-01 6.26367069e-01
2.8100 1.65755790e-07 4.86932091e-09 -2.06932343e-08 -1.02246984e-07 -7.97504589e-09 -5.09726399e-09 4.76848924e-08 3.46125825e-08 8.89295440e-01 4.03604382e-03 -5.32519560e-02 -1.61347361e-01 -1.65230993e-02 -1.24729810e-02 6.78732167e-01 6.49736087e-01
2.8200 1.65784016e-07 3.78754912e-09 -1.80363353e-08 -1.03751949e-07 -3.58401172e-09 -4.35289328e-09 4.77832814e-08 3.98463764e-08 8.89447816e-01 3.13146051e-03 -4.64096105e-02 -1.63718835e-01 -7.41864887e-03 -1.06560008e-02 6.82450832e-01 6.64376182e-01
2.8300 1.65881548e-07 -1.08919444e-08 -1.55970390e-08 -1.05233514e-07 7.86577668e-10 -4.56145589e-09 3.41590511e-08 3.03841729e-08 8.89971015e-01 -9.20082877e-03 -4.01276942e-02 -1.66054426e-01 1.64104087e-03 -1.11735459e-02 6.74588066e-01 6.65055561e-01
2.8400 1.66007673e-07 -3.78872600e-08 -1.34481358e-08 -1.07576980e-07 4.52123701e-09 -5.35422899e-09 7.09529673e-09 6.26230474e-09 8.90647184e-01 -3.18842807e-02 -3.45934339e-02 -1.69751079e-01 9.38020914e-03 -1.31212327e-02 6.54418391e-01 6.50677367e-01
2.8500 1.66126731e-07 -7.33068446e-08 -1.14210280e-08 -1.11431735e-07 7.45000129e-09 -6.18328444e-09 -3.00328764e-08 -2.87661596e-08 8.91285716e-01 -6.16489097e-02 -2.93728532e-02 -1.75833363e-01 1.54473861e-02 -1.51562255e-02 6.24430590e-01 6.24721750e-01
2.8600 1.66216869e-07 -1.11449060e-07 -9.20174218e-09 -1.16924508e-07 9.80022716e-09 -6.47551027e-09 -7.13584414e-08 -6.80337245e-08 8.91769904e-01 -9.37031818e-02 -2.36580311e-02 -1.84501127e-01 2.03151970e-02 -1.58745511e-02 5.89907564e-01 5.94348209e-01
2.8700 1.66277382e-07 -1.46031229e-07 -6.49501557e-09 -1.23530404e-07 1.20284193e-08 -5.79838912e-09 -1.09779266e-07 -1.03549236e-07 8.92096114e-01 -1.22766920e-01 -1.66895147e-02 -1.94926046e-01 2.49313198e-02 -1.42170277e-02 5.57713634e-01 5.68427926e-01
2.8800 1.66332244e-07 -1.71546550e-07 -3.19321578e-09 -1.30146827e-07 1.45918084e-08 -3.98744849e-09 -1.38554348e-07 -1.27949988e-07 8.92392628e-01 -1.44211742e-01 -8.19106649e-03 -2.05368247e-01 3.02445445e-02 -9.78120511e-03 5.34621572e-01 5.55084912e-01
2.8900 1.66427687e-07 -1.84417789e-07 5.15289524e-10 -1.35353999e-07 1.77329036e-08 -1.19622569e-09 -1.52828812e-07 -1.36292134e-07 8.92906698e-01 -1.55030737e-01 1.35156055e-03 -2.13587298e-01 3.67578583e-02 -2.94350757e-03 5.25640223e-01 5.59454573e-01
2.9000 1.66622898e-07 -1.83676913e-07 4.14308838e-09 -1.37789879e-07 2.13427825e-08 2.14704319e-09 -1.50700806e-07 -1.27210980e-07 8.93954889e-01 -1.54409759e-01 1.06830371e-02 -2.17433701e-01 4.42449695e-02 5.24700083e-03 5.32794467e-01 5.82286437e-01
2.9100 1.66974926e-07 -1.71029558e-07 7.01470143e-09 -1.36533536e-07 2.49435980e-08 5.46325215e-09 -1.33573465e-07 -1.03166615e-07 8.95842373e-01 -1.43781696e-01 1.80643799e-02 -2.15453770e-01 5.17141970e-02 1.33719272e-02 5.54671287e-01 6.19757412e-01
2.9200 1.67521015e-07 -1.50322996e-07 8.46100199e-09 -1.31388565e-07 2.77953052e-08 8.18927454e-09 -1.05729545e-07 -6.97449649e-08 8.98768456e-01 -1.26379406e-01 2.17735949e-02 -2.07336896e-01 5.76300370e-02 2.00520983e-02 5.86825749e-01 6.64507884e-01
2.9300 1.68263197e-07 -1.26580633e-07 8.03711194e-09 -1.22986737e-07 2.90958582e-08 9.93723508e-09 -7.32670612e-08 -3.42339679e-08 9.02744131e-01 -1.06424312e-01 2.06666147e-02 -1.94079246e-01 6.03285562e-02 2.43374771e-02 6.22907188e-01 7.07573221e-01
2.9400 1.69160246e-07 -1.04857578e-07 5.69387602e-09 -1.12682208e-07 2.82176409e-08 1.05982839e-08 -4.26856641e-08 -3.86973930e-09 9.07548915e-01 -8.81646091e-02 1.46185784e-02 -1.77817083e-01 5.85078473e-02 2.59611634e-02 6.56185802e-01 7.40654812e-01
2.9500 1.70130691e-07 -8.91912510e-08 1.84560102e-09 -1.02263422e-07 2.49124619e-08 1.03605159e-08 -1.94783810e-08 1.57945968e-08 9.12746889e-01 -7.49933339e-02 4.69793541e-03 -1.61372410e-01 5.16531773e-02 2.53832128e-02 6.81079081e-01 7.58115471e-01
2.9600 1.71067773e-07 -8.18710049e-08 -2.69239392e-09 -9.35570830e-08 1.94254886e-08 9.63751186e-09 -7.05270909e-09 2.20102913e-08 9.17766637e-01 -6.88345536e-02 -6.99466942e-03 -1.47628217e-01 4.02731947e-02 2.36156885e-02 6.94309197e-01 7.58198080e-01
2.9700 1.71863635e-07 -8.31525313e-08 -6.88367033e-09 -8.80241568e-08 1.24826434e-08 8.93155352e-09 -6.19672314e-09 1.52174738e-08 9.22030664e-01 -6.99033686e-02 -1.77898378e-02 -1.38890989e-01 2.58736710e-02 2.18878494e-02 6.95446468e-01 7.43207988e-01
2.9800 1.72436844e-07 -9.14274402e-08 -9.71999746e-09 -8.64462600e-08 5.14976882e-09 8.67521305e-09 -1.51568537e-08 -1.33187185e-09 9.25102735e-01 -7.68484603e-02 -2.50915216e-02 -1.36395641e-01 1.06653247e-02 2.12584448e-02 6.86767113e-01 7.18690882e-01
2.9900 1.72755607e-07 -1.03756698e-07 -1.04714580e-08 -8.87743779e-08 -1.40359097e-09 9.10068491e-09 -3.02469273e-08 -2.25498333e-08 9.26812264e-01 -8.72004154e-02 -2.70209882e-02 -1.40066418e-01 -2.92610719e-03 2.22959334e-02 6.72524442e-01 6.91894268e-01
3.0000 1.72849532e-07 -1.16610628e-07 -8.86848989e-09 -9.41691959e-08 -6.17667081e-09 1.01763827e-08 -4.67987815e-08 -4.27990696e-08 9.27317397e-01 -9.79936123e-02 -2.28854026e-02 -1.48580088e-01 -1.28249364e-02 2.49233329e-02 6.57858294e-01 6.69956690e-01
3.0100 1.72805501e-07 -1.26637047e-07 -5.16673954e-09 -1.01215411e-07 -8.57606223e-09 1.16283737e-08 -6.02136971e-08 -5.71613857e-08 9.27083091e-01 -1.06411706e-01 -1.33445710e-02 -1.59703717e-01 -1.78002493e-02 2.84706824e-02 6.47623097e-01 6.58293530e-01
3.0200 1.72747594e-07 -1.31299399e-07 -7.87673118e-11 -1.08252924e-07 -8.55749649e-09 1.30373289e-08 -6.68834970e-08 -6.24036646e-08 9.26773742e-01 -1.10323796e-01 -2.34810959e-04 -1.70817065e-01 -1.77599164e-02 3.19122865e-02 6.45398070e-01 6.59550440e-01
3.0300 1.72805696e-07 -1.29276153e-07 5.40681769e-09 -1.13744407e-07 -6.63195713e-09 1.39783999e-08 -6.48080459e-08 -5.74616032e-08 9.27085148e-01 -1.08619928e-01 1.38970213e-02 -1.79492659e-01 -1.37633086e-02 3.42089803e-02 6.52869583e-01 6.73315255e-01
3.0400 1.73081065e-07 -1.20575700e-07 1.02688178e-08 -1.16595316e-07 -3.73204321e-09 1.41589954e-08 -5.38211336e-08 -4.33941814e-08 9.28560081e-01 -1.01307497e-01 2.64206163e-02 -1.84001097e-01 -7.74427658e-03 3.46452392e-02 6.69672103e-01 6.96573066e-01
3.0500 1.73618472e-07 -1.06382737e-07 1.36950804e-08 -1.16357805e-07 -9.71166701e-10 1.35114355e-08 -3.54269904e-08 -2.28867217e-08 9.31438981e-01 -8.93820250e-02 3.52445055e-02 -1.83633366e-01 -2.01193453e-03 3.30558655e-02 6.93668096e-01 7.24712027e-01
3.0600 1.74393085e-07 -8.87017214e-08 1.52614761e-08 -1.13279286e-07 6.42969872e-10 1.22128391e-08 -1.23264466e-08 5.29362361e-10 9.35589549e-01 -7.45274819e-02 3.92769195e-02 -1.78778061e-01 1.34339068e-03 2.98746228e-02 7.21560926e-01 7.52778939e-01
3.0700 1.75316309e-07 -6.98938392e-08 1.50068514e-08 -1.08192298e-07 4.66005574e-10 1.06281230e-08 1.22370234e-08 2.33311519e-08 9.40537809e-01 -5.87272150e-02 3.86186965e-02 -1.70748098e-01 9.84397063e-04 2.59947384e-02 7.49681193e-01 7.76660328e-01
3.0800 1.76259423e-07 -5.22130999e-08 1.33915744e-08 -1.02277128e-07 -1.62243334e-09 9.19601518e-09 3.51607692e-08 4.27343510e-08 9.45594570e-01 -4.38742538e-02 3.44563664e-02 -1.61406356e-01 -3.33993089e-03 2.24899767e-02 7.74770327e-01 7.93920372e-01
3.0900 1.77088708e-07 -3.74350738e-08 1.11574028e-08 -9.67554446e-08 -5.19816072e-09 8.29498961e-09 5.40555922e-08 5.71524211e-08 9.50043521e-01 -3.14595491e-02 2.87010967e-02 -1.52682142e-01 -1.07513847e-02 2.02865808e-02 7.94602927e-01 8.04138123e-01
3.1000 1.77702331e-07 -2.66415536e-08 9.12971588e-09 -9.25870652e-08 -9.41776151e-09 8.13095502e-09 6.76034285e-08 6.63166220e-08 9.53338810e-01 -2.23912789e-02 2.34792092e-02 -1.46092290e-01 -1.95020687e-02 1.98884321e-02 8.08334450e-01 8.08720813e-01
3.1100 1.78058613e-07 -2.01823949e-08 8.01426357e-09 -9.02403272e-08 -1.32560038e-08 8.68031185e-09 7.56501546e-08 7.10744627e-08 9.55256571e-01 -1.69630145e-02 2.06086067e-02 -1.42378214e-01 -2.74663774e-02 2.12376726e-02 8.16523949e-01 8.10295244e-01
3.1200 1.78187719e-07 -1.77911930e-08 8.23781064e-09 -8.95895966e-08 -1.57903471e-08 9.70372240e-09 7.90447396e-08 7.29581149e-08 9.55957752e-01 -1.49510670e-02 2.11882891e-02 -1.41343564e-01 -3.27307718e-02 2.37483445e-02 8.20851410e-01 8.11868982e-01
3.1300 1.78183558e-07 -1.87952656e-08 9.86739428e-09 -8.99642972e-08 -1.64538345e-08 1.08237244e-08 7.92913897e-08 7.36612796e-08 9.55944903e-01 -1.57909392e-02 2.53903974e-02 -1.41931143e-01 -3.41182140e-02 2.64962606e-02 8.23613218e-01 8.15991265e-01
3.1400 1.78178335e-07 -2.23427127e-08 1.26211502e-08 -9.03381871e-08 -1.51857309e-08 1.16402265e-08 7.81185857e-08 7.45730814e-08 9.55925973e-01 -1.87679678e-02 3.24881612e-02 -1.42521403e-01 -3.15008037e-02 2.85016097e-02 8.27124763e-01 8.24125569e-01
3.1500 1.78307103e-07 -2.75759363e-08 1.59607678e-08 -8.96130980e-08 -1.24374992e-08 1.18477113e-08 7.70788363e-08 7.64890485e-08 9.56624495e-01 -2.31628419e-02 4.10941482e-02 -1.41380338e-01 -2.58126130e-02 2.90158118e-02 8.33175463e-01 8.36378662e-01
3.1600 1.78672404e-07 -3.37105662e-08 1.92371933e-08 -8.69262204e-08 -9.03257928e-09 1.13193410e-08 7.72728103e-08 7.95595721e-08 9.58590129e-01 -2.83175639e-02 4.95357082e-02 -1.37144789e-01 -1.87594170e-02 2.77274678e-02 8.42663484e-01 8.51631535e-01
3.1700 1.79318820e-07 -4.00218810e-08 2.18511066e-08 -8.19012270e-08 -5.92053659e-09 1.01350622e-08 7.92468184e-08 8.34613440e-08 9.62062173e-01 -3.36237035e-02 5.62684842e-02 -1.29219250e-01 -1.23092898e-02 2.48313444e-02 8.55487704e-01 8.68009758e-01
3.1800 1.80224150e-07 -4.57822761e-08 2.33894749e-08 -7.47747390e-08 -3.89725057e-09 8.54896682e-09 8.30566098e-08 8.77083260e-08 9.66922126e-01 -3.84696403e-02 6.02282840e-02 -1.17975927e-01 -8.11256486e-03 2.09487416e-02 8.70704843e-01 8.83541020e-01
3.1900 1.81308983e-07 -5.02169178e-08 2.37082376e-08 -6.63596683e-08 -3.37352275e-09 6.90961088e-09 8.84406348e-08 9.19767229e-08 9.72744800e-01 -4.22032875e-02 6.10441465e-02 -1.04697193e-01 -7.02192666e-03 1.69327027e-02 8.86888466e-01 8.96799242e-01
3.2000 1.82461120e-07 -5.25394554e-08 2.29460913e-08 -5.78493167e-08 -4.26106941e-09 5.56001621e-09 9.50184396e-08 9.63173864e-08 9.78929022e-01 -4.41623113e-02 5.90738579e-02 -9.12664887e-02 -8.85567832e-03 1.36233933e-02 9.02574080e-01 9.07341795e-01
3.2100 1.83567200e-07 -5.20948813e-08 2.14715063e-08 -5.05100767e-08 -6.01067969e-09 4.74803314e-09 1.02433748e-07 1.01171102e-07 9.84867036e-01 -4.37945750e-02 5.52674022e-02 -7.96831698e-02 -1.24764167e-02 1.16286732e-02 9.16656693e-01 9.15808950e-01
3.2200 1.84542195e-07 -4.85836017e-08 1.97804568e-08 -4.53438643e-08 -7.79204184e-09 4.57204636e-09 1.10395186e-07 1.07175190e-07 9.90102575e-01 -4.08469092e-02 5.09033906e-02 -7.15294223e-02 -1.61635003e-02 1.11909854e-02 9.28629634e-01 9.23657119e-01
3.2300 1.85348534e-07 -4.22897101e-08 1.83725415e-08 -4.28136219e-08 -8.76171193e-09 4.97414935e-09 1.18617743e-07 1.14830181e-07 9.94433432e-01 -3.55573677e-02 4.72697943e-02 -6.75366710e-02 -1.81684562e-02 1.21702824e-02 9.38609188e-01 9.32611014e-01
3.2400 1.86000065e-07 -3.42094993e-08 1.76362177e-08 -4.27112783e-08 -8.33800295e-09 5.77745539e-09 1.26715506e-07 1.24154958e-07 9.97932888e-01 -2.87634689e-02 4.53681547e-02 -6.73768999e-02 -1.72849793e-02 1.41349228e-02 9.47160674e-01 9.44010617e-01
3.2500 1.86550791e-07 -2.59887312e-08 1.77694909e-08 -4.42098045e-08 -6.39802136e-09 6.75120377e-09 1.34121746e-07 1.34474928e-07 1.00088948e+00 -2.18494599e-02 4.57091642e-02 -6.97446868e-02 -1.32577280e-02 1.65206603e-02 9.55004498e-01 9.58267430e-01
3.2600 1.87072747e-07 -1.96306109e-08 1.87520166e-08 -4.60892061e-08 -3.33435885e-09 7.68065367e-09 1.40104946e-07 1.44451241e-07 1.00368867e+00 -1.65006111e-02 4.82407347e-02 -7.27139480e-02 -6.90023655e-03 1.88015213e-02 9.62714845e-01 9.74616130e-01
3.2700 1.87630400e-07 -1.70160604e-08 2.03709450e-08 -4.70752286e-08 4.91432929e-11 8.42000646e-09 1.43910056e-07 1.52379206e-07 1.00667570e+00 -1.42995631e-02 5.24145628e-02 -7.42727278e-02 1.20876756e-04 2.06193807e-02 9.70517968e-01 9.91258225e-01
3.2800 1.88259493e-07 -1.93566264e-08 2.22894528e-08 -4.61946902e-08 2.77402644e-09 8.91466630e-09 1.44997629e-07 1.56686322e-07 1.01004225e+00 -1.62659901e-02 5.73626981e-02 -7.28842988e-02 5.77638231e-03 2.18387280e-02 9.78254654e-01 1.00586976e+00
3.2900 1.88956488e-07 -2.67477842e-08 2.41371020e-08 -4.30440907e-08 3.98636832e-09 9.19081503e-09 1.43301715e-07 1.56478898e-07 1.01376986e+00 -2.24807298e-02 6.21303610e-02 -6.79113578e-02 8.29478322e-03 2.25216020e-02 9.85508137e-01 1.01632452e+00
3.3000 1.89681223e-07 -3.79842146e-08 2.55973260e-08 -3.78918531e-08 3.22793552e-09 9.32138490e-09 1.39402481e-07 1.51951802e-07 1.01764410e+00 -3.19303143e-02 6.59013670e-02 -5.97775359e-02 6.72482032e-03 2.28448073e-02 9.91837612e-01 1.02140724e+00
3.3100 1.90371228e-07 -5.07340222e-08 2.64702563e-08 -3.15830895e-08 5.95646696e-10 9.38439745e-09 1.34524372e-07 1.44504416e-07 1.02133111e+00 -4.26534758e-02 6.81600277e-02 -4.98170871e-02 1.26651585e-03 2.29983621e-02 9.97020578e-01 1.02128546e+00
3.3200 1.90962697e-07 -6.20621371e-08 2.66977179e-08 -2.52749415e-08 -3.26165656e-09 9.43030579e-09 1.30323337e-07 1.36491986e-07 1.02449002e+00 -5.21814123e-02 6.87556070e-02 -3.98570439e-02 -6.73514413e-03 2.31057855e-02 1.00120717e+00 1.01757781e+00
3.3300 1.91411346e-07 -6.91776407e-08 2.63489167e-08 -2.00822519e-08 -7.31132027e-09 9.46967362e-09 1.28500371e-07 1.30658724e-07 1.02688451e+00 -5.81664402e-02 6.78655309e-02 -3.16577719e-02 -1.51385708e-02 2.31939111e-02 1.00492583e+00 1.01298117e+00
3.3400 1.91706715e-07 -7.01950906e-08 2.55766248e-08 -1.67412542e-08 -1.04220247e-08 9.48351564e-09 1.30346995e-07 1.29408486e-07 1.02845944e+00 -5.90224382e-02 6.58826240e-02 -2.63819611e-02 -2.15968585e-02 2.32179316e-02 1.00893767e+00 1.01055874e+00
3.3500 1.91875802e-07 -6.46780502e-08 2.45612333e-08 -1.53938948e-08 -1.16823475e-08 9.44933947e-09 1.36365090e-07 1.34132082e-07 1.02936020e+00 -5.43820988e-02 6.32711041e-02 -2.42540736e-02 -2.42186111e-02 2.31247210e-02 1.01399514e+00 1.01290124e+00
3.3600 1.91975313e-07 -5.37861992e-08 2.34617223e-08 -1.55583485e-08 -1.06587773e-08 9.36974085e-09 1.46092488e-07 1.44803451e-07 1.02989108e+00 -4.52207251e-02 6.04403866e-02 -2.45137596e-02 -2.21033819e-02 2.29223722e-02 1.02059698e+00 1.02141597e+00
3.3700 1.92075315e-07 -3.99625117e-08 2.23881019e-08 -1.62935083e-08 -7.51756524e-09 9.28947850e-09 1.58207397e-07 1.59979310e-07 1.03042753e+00 -3.35931431e-02 5.76741557e-02 -2.56755169e-02 -1.55947968e-02 2.27216233e-02 1.02883302e+00 1.03595985e+00
3.3800 1.92239555e-07 -2.62388241e-08 2.14008851e-08 -1.65047544e-08 -2.97613383e-09 9.29154724e-09 1.70896861e-07 1.77212275e-07 1.03131072e+00 -2.20496056e-02 5.51289880e-02 -2.60113946e-02 -6.18012170e-03 2.27260534e-02 1.03837870e+00 1.05492464e+00
3.3900 1.92508505e-07 -1.53606342e-08 2.05327865e-08 -1.52942965e-08 1.89887898e-09 9.47117437e-09 1.82386361e-07 1.93756414e-07 1.03275662e+00 -1.28996207e-02 5.28901332e-02 -2.41040560e-02 3.92842275e-03 2.31684449e-02 1.04864307e+00 1.07573994e+00
3.4000 1.92890093e-07 -8.99391187e-09 1.98196926e-08 -1.22458643e-08 5.98451299e-09 9.89583193e-09 1.91470009e-07 2.07350354e-07 1.03480645e+00 -7.54474132e-03 5.10510880e-02 -1.92961931e-02 1.24011834e-02 2.42130910e-02 1.05901660e+00 1.09563088e+00
3.4100 1.93360534e-07 -7.25601313e-09 1.93248329e-08 -7.55485980e-09 8.39757786e-09 1.05659377e-08 1.97874494e-07 2.16838010e-07 1.03733138e+00 -6.08395316e-03 4.97756042e-02 -1.18959783e-02 1.74054396e-02 2.58598862e-02 1.06912706e+00 1.11239238e+00
3.4200 1.93874535e-07 -8.71465258e-09 1.91430994e-08 -1.96442545e-09 8.70843247e-09 1.13924072e-08 2.02338556e-07 2.22439396e-07 1.04008746e+00 -7.31275625e-03 4.93085730e-02 -3.07614419e-03 1.80491634e-02 2.78896655e-02 1.07900713e+00 1.12494596e+00
3.4300 1.94381270e-07 -1.08544316e-08 1.93805679e-08 3.47061856e-09 7.01534489e-09 1.22028236e-08 2.06378024e-07 2.25596193e-07 1.04280155e+00 -9.11552531e-03 4.99231180e-02 5.49863309e-03 1.45356026e-02 2.98795175e-02 1.08910777e+00 1.13352289e+00
3.4400 1.94840954e-07 -1.08662951e-08 2.01145885e-08 7.71607836e-09 3.86722750e-09 1.27789232e-08 2.11805326e-07 2.28451477e-07 1.04526035e+00 -9.12950908e-03 5.18177778e-02 1.21962363e-02 8.00324777e-03 3.12946309e-02 1.10014486e+00 1.13944274e+00
3.4500 1.95236807e-07 -6.51795252e-09 2.13485873e-08 1.00818216e-08 6.92015910e-11 1.29172177e-08 2.20149264e-07 2.33135683e-07 1.04737465e+00 -5.47695074e-03 5.50002296e-02 1.59275743e-02 1.22566807e-04 3.16366602e-02 1.11282551e+00 1.14458473e+00
3.4600 1.95578817e-07 3.15670302e-09 2.29796347e-08 1.04357527e-08 -3.56103684e-09 1.24955052e-08 2.32150907e-07 2.41085376e-07 1.04919936e+00 2.65501722e-03 5.92040398e-02 1.64842471e-02 -7.40951525e-03 3.06064317e-02 1.12754266e+00 1.15073958e+00
3.4700 1.95898365e-07 1.75491827e-08 2.47941966e-08 9.24400973e-09 -6.40788733e-09 1.15239603e-08 2.47485754e-07 2.52601827e-07 1.05090445e+00 1.47549364e-02 6.38780774e-02 1.46019144e-02 -1.33152079e-02 2.82288886e-02 1.14413938e+00 1.15905306e+00
3.4800 1.96235632e-07 3.46273451e-08 2.64988689e-08 7.42888508e-09 -8.18075848e-09 1.01621674e-08 2.64790731e-07 2.66772140e-07 1.05270700e+00 2.91139512e-02 6.82660165e-02 1.17359908e-02 -1.69911627e-02 2.48947115e-02 1.16182296e+00 1.16972651e+00
3.4900 1.96623917e-07 5.14836109e-08 2.77810699e-08 6.09303574e-09 -8.91712110e-09 8.69249687e-09 2.81981634e-07 2.81757009e-07 1.05478672e+00 4.32868878e-02 7.15628816e-02 9.62635385e-03 -1.85150809e-02 2.12951374e-02 1.17926284e+00 1.18204290e+00
3.5000 1.97075927e-07 6.51043618e-08 2.83836532e-08 6.19856574e-09 -8.87921095e-09 7.45316911e-09 2.96762508e-07 2.95336466e-07 1.05721205e+00 5.47393759e-02 7.31072618e-02 9.79089955e-03 -1.84315507e-02 1.82581593e-02 1.19484959e+00 1.19467620e+00
3.5100 1.97576432e-07 7.31311176e-08 2.81711529e-08 8.30022211e-09 -8.39223023e-09 6.74735798e-09 3.07178925e-07 3.05534053e-07 1.05990065e+00 6.14880530e-02 7.25517639e-02 1.31045707e-02 -1.74163251e-02 1.65260963e-02 1.20704504e+00 1.20615481e+00
3.5200 1.98083707e-07 7.44039451e-08 2.71663443e-08 1.24108183e-08 -7.68780190e-09 6.75364305e-09 3.12064815e-07 3.11130656e-07 1.06262717e+00 6.25575967e-02 6.99568404e-02 1.95871181e-02 -1.59513131e-02 1.65364430e-02 1.21472873e+00 1.21531386e+00
3.5300 1.98539493e-07 6.91585615e-08 2.55440564e-08 1.80320633e-08 -6.80947069e-09 7.46493231e-09 3.11274175e-07 3.11929636e-07 1.06507702e+00 5.81464685e-02 6.57744303e-02 2.84519115e-02 -1.41281750e-02 1.82723525e-02 1.21744983e+00 1.22159401e+00
3.5400 1.98884613e-07 5.88599666e-08 2.35822571e-08 2.43306778e-08 -5.61079459e-09 8.67657907e-09 3.05657515e-07 3.08723299e-07 1.06693058e+00 4.94869343e-02 6.07215777e-02 3.83839970e-02 -1.16439922e-02 2.12334730e-02 1.21552309e+00 1.22511257e+00
3.5500 1.99075656e-07 4.57594209e-08 2.15841292e-08 3.03956018e-08 -3.84109594e-09 1.00312088e-08 2.96814808e-07 3.03004921e-07 1.06795326e+00 3.84723967e-02 5.55794672e-02 4.79460501e-02 -7.97889068e-03 2.45455555e-02 1.20995117e+00 1.22651784e+00
3.5600 1.99097819e-07 3.23267266e-08 1.97945956e-08 3.54910753e-08 -1.28207607e-09 1.11113335e-08 2.86710216e-07 2.96539474e-07 1.06806485e+00 2.71798635e-02 5.09783618e-02 5.59777152e-02 -2.67936378e-03 2.71870340e-02 1.20220079e+00 1.22670846e+00
3.5700 1.98970102e-07 2.07208459e-08 1.83371331e-08 3.92280421e-08 2.11872654e-09 1.15559396e-08 2.77256123e-07 2.90930789e-07 1.06736764e+00 1.74246981e-02 4.72350081e-02 6.18659619e-02 4.36474963e-03 2.82743330e-02 1.19389331e+00 1.22653239e+00
3.5800 1.98741295e-07 1.24232644e-08 1.71907311e-08 4.16086031e-08 6.16880987e-09 1.11684911e-08 2.69963893e-07 2.87301194e-07 1.06612488e+00 1.04522956e-02 4.42936010e-02 6.56150452e-02 1.27558267e-02 2.73262342e-02 1.18648582e+00 1.22656788e+00
3.5900 1.98477858e-07 8.09026546e-09 1.62142602e-08 4.29430797e-08 1.04360542e-08 9.98419472e-09 2.65725463e-07 2.86145712e-07 1.06469547e+00 6.81392341e-03 4.17889356e-02 6.77154354e-02 2.15991703e-02 2.44286042e-02 1.18101377e+00 1.22704154e+00
3.6000 1.98247122e-07 7.60926297e-09 1.52103361e-08 4.36810533e-08 1.43377069e-08 8.27436479e-09 2.64747775e-07 2.87359847e-07 1.06344331e+00 6.41421369e-03 3.92112501e-02 6.88770457e-02 2.96872399e-02 2.02452020e-02 1.17794582e+00 1.22787826e+00
3.6100 1.98100529e-07 1.02937733e-08 1.40079221e-08 4.42227495e-08 1.72827058e-08 6.48286612e-09 2.66624974e-07 2.90390546e-07 1.06264677e+00 8.67525731e-03 3.61192165e-02 6.97315295e-02 3.57946371e-02 1.58622315e-02 1.17717278e+00 1.22882965e+00
3.6200 1.98061519e-07 1.51334438e-08 1.25366571e-08 4.47779973e-08 1.88195109e-08 5.10921417e-09 2.70509617e-07 2.94438342e-07 1.06243321e+00 1.27469717e-02 3.23314498e-02 7.06097495e-02 3.89846823e-02 1.25022737e-02 1.17812138e+00 1.22960834e+00
3.6300 1.98121287e-07 2.10279486e-08 1.08683074e-08 4.53179252e-08 1.87417257e-08 4.56927990e-09 2.75335468e-07 2.98646474e-07 1.06275581e+00 1.77038479e-02 2.80331779e-02 7.14656663e-02 3.88286013e-02 1.11833212e-02 1.17995850e+00 1.22997042e+00
3.6400 1.98243297e-07 2.69639810e-08 9.21109051e-09 4.56285177e-08 1.71206500e-08 5.07267084e-09 2.80046886e-07 3.02240207e-07 1.06341773e+00 2.26937832e-02 2.37614124e-02 7.19610000e-02 3.54732697e-02 1.24185552e-02 1.18183393e+00 1.22972575e+00
3.6500 1.98374966e-07 3.21265793e-08 7.85755343e-09 4.54383648e-08 1.42606033e-08 6.55292618e-09 2.83797463e-07 3.04610993e-07 1.06413503e+00 2.70316456e-02 2.02704530e-02 7.16669573e-02 2.95488177e-02 1.60453526e-02 1.18310408e+00 1.22869825e+00
3.6600 1.98462990e-07 3.59566377e-08 7.10137453e-09 4.45681422e-08 1.05992389e-08 8.67301297e-09 2.86089144e-07 3.05361396e-07 1.06461929e+00 3.02475662e-02 1.83173917e-02 7.03001975e-02 2.19621066e-02 2.12386213e-02 1.18348444e+00 1.22668517e+00
3.6700 1.98467929e-07 3.81709666e-08 7.14819345e-09 4.30444503e-08 6.59157934e-09 1.09077840e-08 2.86831540e-07 3.04330903e-07 1.06465643e+00 3.21037525e-02 1.84323294e-02 6.79024828e-02 1.36563570e-02 2.67125819e-02 1.18309500e+00 1.22346394e+00
