#Q I_ArAr I_ArO1 I_ArSi2 I_ArO2  I_ArSi1  I_ArH I_rest I_tot S_ArAr S_ArO1 S_ArSi2 S_ArO2 S_ArSi1 S_ArH S_rest S_total
1.8800 2.40807902e-07 -3.63653699e-08 1.78174697e-07 2.14729348e-07 -7.50796841e-08 -4.00000112e-09 5.97346578e-07 5.18266892e-07 1.28401706e+00 -3.04449031e-02 4.57492232e-01 3.37762827e-01 -1.55162463e-01 -9.79990479e-03 2.04882722e+00 1.88386485e+00
1.8900 2.41426455e-07 -1.82578412e-08 1.74208791e-07 2.14407440e-07 -6.89142795e-08 1.95898836e-09 6.11784845e-07 5.44829554e-07 1.28731713e+00 -1.52702089e-02 4.47308381e-01 3.37249977e-01 -1.42412883e-01 4.75341335e-03 2.05660527e+00 1.91894581e+00
1.9000 2.41541670e-07 2.31040307e-09 1.69792140e-07 2.10266828e-07 -5.78380506e-08 8.21771170e-09 6.23911042e-07 5.74290703e-07 1.28794442e+00 1.96499916e-03 4.35968224e-01 3.30731657e-01 -1.19516978e-01 2.00427050e-02 2.05660930e+00 1.95713503e+00
1.9100 2.41016919e-07 2.03368005e-08 1.63729703e-07 2.02387976e-07 -4.30934484e-08 1.40120525e-08 6.27471398e-07 5.98390003e-07 1.28516753e+00 1.70688114e-02 4.20402356e-01 3.18336037e-01 -8.90433241e-02 3.42004371e-02 2.04097474e+00 1.98613185e+00
1.9200 2.39832906e-07 3.27424404e-08 1.54785946e-07 1.91684917e-07 -2.58225519e-08 1.84898099e-08 6.19046209e-07 6.11713467e-07 1.27887889e+00 2.74617111e-02 3.97437864e-01 3.01502085e-01 -5.33520228e-02 4.51437197e-02 2.00528055e+00 1.99707225e+00
1.9300 2.38080168e-07 3.87609908e-08 1.42269916e-07 1.79879830e-07 -7.15666861e-09 2.08122963e-08 5.98990905e-07 6.12646533e-07 1.26955582e+00 3.25022524e-02 3.65300784e-01 2.82939144e-01 -1.47800313e-02 5.08229918e-02 1.95029800e+00 1.98634096e+00
1.9400 2.35926182e-07 3.94994672e-08 1.26479320e-07 1.69286252e-07 1.16228061e-08 2.02663917e-08 5.71191221e-07 6.03080419e-07 1.25808640e+00 3.31187189e-02 3.24756264e-01 2.66285692e-01 2.40259916e-02 4.94960803e-02 1.88224708e+00 1.95576915e+00
1.9500 2.33571394e-07 3.69319343e-08 1.08833886e-07 1.62404159e-07 2.90006747e-08 1.63838076e-08 5.41741373e-07 5.87125856e-07 1.24553630e+00 3.09656497e-02 2.79450651e-01 2.55472477e-01 5.99361577e-02 4.00195747e-02 1.81142508e+00 1.91138081e+00
1.9600 2.31208725e-07 3.27571507e-08 9.16285784e-08 1.61387339e-07 4.33322940e-08 9.05734872e-09 5.16981793e-07 5.69371436e-07 1.23293361e+00 2.74664873e-02 2.35277391e-01 2.53885046e-01 8.95525583e-02 2.21325509e-02 1.74956253e+00 1.86124764e+00
1.9700 2.28996535e-07 2.75607875e-08 7.74637417e-08 1.67499356e-07 5.31531089e-08 -1.36822669e-09 5.01520420e-07 5.53305302e-07 1.22112484e+00 2.31116039e-02 1.98913439e-01 2.63508504e-01 1.09848710e-01 -3.32197869e-03 1.70665839e+00 1.81318512e+00
1.9800 2.27048099e-07 2.05802720e-08 6.85191683e-08 1.80706109e-07 5.76009120e-08 -1.40635851e-08 4.96853648e-07 5.40390975e-07 1.21071821e+00 1.72614309e-02 1.75955146e-01 2.84287206e-01 1.19042239e-01 -3.43179251e-02 1.68822200e+00 1.77294631e+00
1.9900 2.25434123e-07 1.01338139e-08 6.58954585e-08 1.99541980e-07 5.67814185e-08 -2.77737245e-08 5.01005375e-07 5.30013069e-07 1.20209591e+00 8.50620139e-03 1.69227197e-01 3.13914659e-01 1.17350661e-01 -6.77903974e-02 1.69374397e+00 1.74330423e+00
2.0000 2.24191163e-07 -5.46967943e-09 6.92301357e-08 2.21327223e-07 5.18995777e-08 -4.09867824e-08 5.09278843e-07 5.20191638e-07 1.19545755e+00 -4.57137957e-03 1.77797277e-01 3.48175735e-01 1.07263167e-01 -1.00048110e-01 1.71685918e+00 1.72407424e+00
2.0100 2.23328785e-07 -2.68935879e-08 7.67134495e-08 2.42718864e-07 4.50484004e-08 -5.22016392e-08 5.15867510e-07 5.08714271e-07 1.19085710e+00 -2.25270672e-02 1.97017121e-01 3.81813175e-01 9.31045879e-02 -1.27426726e-01 1.74716033e+00 1.71283819e+00
2.0200 2.22831386e-07 -5.30063005e-08 8.55071491e-08 2.60473370e-07 3.86709103e-08 -6.02470447e-08 5.15805604e-07 4.94229470e-07 1.18821193e+00 -4.44121744e-02 2.19598212e-01 4.09726985e-01 7.99236842e-02 -1.47067742e-01 1.77312495e+00 1.70598090e+00
2.0300 2.22655049e-07 -8.06877542e-08 9.24483301e-08 2.72221591e-07 3.48424462e-08 -6.45749940e-08 5.06637215e-07 4.76904668e-07 1.18728596e+00 -6.76116204e-02 2.37419262e-01 4.28192929e-01 7.20099215e-02 -1.57634334e-01 1.78528653e+00 1.69966212e+00
2.0400 2.22723426e-07 -1.05321255e-07 9.48379642e-08 2.77034296e-07 3.46075504e-08 -6.54404595e-08 4.89274431e-07 4.58441522e-07 1.18766844e+00 -8.82562718e-02 2.43550863e-01 4.35751608e-01 7.15228426e-02 -1.59749741e-01 1.77871464e+00 1.69048774e+00
2.0500 2.22928013e-07 -1.21855430e-07 9.10942479e-08 2.75603458e-07 3.76104552e-08 -6.38966235e-08 4.67770289e-07 4.41484120e-07 1.18877652e+00 -1.02113005e-01 2.33932782e-01 4.33493183e-01 7.77280642e-02 -1.55985313e-01 1.75408948e+00 1.67583223e+00
2.0600 2.23136719e-07 -1.26133669e-07 8.10977020e-08 2.69970564e-07 4.21731620e-08 -6.15786991e-08 4.48071316e-07 4.28665779e-07 1.18990225e+00 -1.05698823e-01 2.08259633e-01 4.24629737e-01 8.71582914e-02 -1.50332632e-01 1.71709280e+00 1.65391846e+00
2.0700 2.23211172e-07 -1.16097439e-07 6.61502484e-08 2.62868277e-07 4.58268204e-08 -6.03095417e-08 4.36132258e-07 4.21649536e-07 1.19030579e+00 -9.72891448e-02 1.69875363e-01 4.13459662e-01 9.47112720e-02 -1.47240796e-01 1.67635167e+00 1.62382214e+00
2.0800 2.23029239e-07 -9.25004180e-08 4.85824968e-08 2.56863215e-07 4.61421719e-08 -6.16184804e-08 4.35974533e-07 4.20498225e-07 1.18933592e+00 -7.75160702e-02 1.24764622e-01 4.04019377e-01 9.53660266e-02 -1.50442029e-01 1.64060385e+00 1.58552785e+00
2.0900 2.22506588e-07 -5.89098664e-08 3.11375107e-08 2.53555238e-07 4.15913107e-08 -6.63014837e-08 4.48289470e-07 4.23579297e-07 1.18654484e+00 -4.93692992e-02 7.99704253e-02 3.98824076e-01 8.59640166e-02 -1.61878287e-01 1.61597004e+00 1.54005577e+00
2.1000 2.21610793e-07 -2.09754706e-08 1.63089546e-08 2.53078102e-07 3.21489613e-08 -7.41514664e-08 4.70022380e-07 4.28019874e-07 1.18176261e+00 -1.75832230e-02 4.18949276e-02 3.98082569e-01 6.64521256e-02 -1.81043213e-01 1.60415688e+00 1.48956580e+00
2.1100 2.20363734e-07 1.48473047e-08 5.80627462e-09 2.54058368e-07 1.94186900e-08 -8.39484720e-08 4.95075681e-07 4.30545899e-07 1.17510891e+00 1.24330012e-02 1.49265327e-02 3.99632938e-01 4.01438572e-02 -2.04958392e-01 1.60210139e+00 1.43728685e+00
2.1200 2.18831858e-07 4.27821260e-08 2.66618449e-10 2.54050098e-07 6.22359587e-09 -9.37297364e-08 5.15930700e-07 4.28424560e-07 1.16694020e+00 3.58397575e-02 7.00566530e-04 3.99626542e-01 1.28736685e-02 -2.28832706e-01 1.60310706e+00 1.38714803e+00
2.1300 2.17107835e-07 5.90351235e-08 -7.46607590e-10 2.50315852e-07 -4.22017095e-09 -1.01279023e-07 5.25712203e-07 4.20213008e-07 1.15775124e+00 4.94589701e-02 -1.90416792e-03 3.93756659e-01 -8.71107018e-03 -2.47256809e-01 1.59906270e+00 1.34309482e+00
2.1400 2.15289597e-07 6.25833627e-08 1.50113146e-09 2.40716501e-07 -9.28688710e-09 -1.04707642e-07 5.20090592e-07 4.06096062e-07 1.14806332e+00 5.24345419e-02 3.86341311e-03 3.78658221e-01 -1.91828193e-02 -2.55621302e-01 1.58301950e+00 1.30821538e+00
2.1500 2.13462938e-07 5.52613801e-08 5.30885022e-09 2.24438166e-07 -7.76590988e-09 -1.02967655e-07 4.98471334e-07 3.87737769e-07 1.13833189e+00 4.63045372e-02 1.36365168e-02 3.53051286e-01 -1.60385571e-02 -2.51369305e-01 1.55132423e+00 1.28391636e+00
2.1600 2.11691690e-07 4.11507643e-08 8.96233294e-09 2.02334999e-07 -2.61570252e-10 -9.61521695e-08 4.64139785e-07 3.67726046e-07 1.12889493e+00 3.44893722e-02 2.30144764e-02 3.18280176e-01 -5.26674406e-04 -2.34729279e-01 1.50467896e+00 1.26942301e+00
2.1700 2.10016077e-07 2.54608772e-08 1.10802703e-08 1.76785236e-07 1.09593875e-08 -8.54953705e-08 4.23342460e-07 3.48806477e-07 1.11996513e+00 2.13537187e-02 2.84511894e-02 2.78086951e-01 2.26679824e-02 -2.08714919e-01 1.44785699e+00 1.26181006e+00
2.1800 2.08456606e-07 1.32128940e-08 1.08192388e-08 1.51106855e-07 2.26212696e-08 -7.30694873e-08 3.83595594e-07 3.33147376e-07 1.11165119e+00 1.11037776e-02 2.77812045e-02 2.37692080e-01 4.67745170e-02 -1.78385283e-01 1.38822825e+00 1.25661748e+00
2.1900 2.07019112e-07 8.07283905e-09 7.92189161e-09 1.28711003e-07 3.13827113e-08 -6.12620719e-08 3.51724845e-07 3.21845485e-07 1.10398497e+00 6.80960555e-03 2.03434092e-02 2.02462603e-01 6.48856479e-02 -1.49568718e-01 1.33360059e+00 1.24891752e+00
2.2000 2.05697074e-07 1.16173685e-08 2.63534978e-09 1.12245350e-07 3.47716726e-08 -5.21789069e-08 3.32195143e-07 3.14787908e-07 1.09693368e+00 9.79023495e-03 6.77162888e-03 1.76564371e-01 7.18905188e-02 -1.27405284e-01 1.29005991e+00 1.23454515e+00
2.2100 2.04469764e-07 2.31809542e-08 -4.44807965e-09 1.02974135e-07 3.18265221e-08 -4.71370439e-08 3.26176774e-07 3.10866252e-07 1.09038931e+00 1.94860707e-02 -1.14140748e-02 1.61986626e-01 6.58002265e-02 -1.15109239e-01 1.26044794e+00 1.21113892e+00
2.2200 2.03297960e-07 4.02668550e-08 -1.25711415e-08 1.00561466e-07 2.32621182e-08 -4.63835926e-08 3.31555140e-07 3.08433666e-07 1.08414505e+00 3.38036961e-02 -3.22698885e-02 1.58200941e-01 4.80916137e-02 -1.13282651e-01 1.24387980e+00 1.17868876e+00
2.2300 2.02121496e-07 5.93557130e-08 -2.09681171e-08 1.03297245e-07 1.11382526e-08 -4.91083389e-08 3.43806337e-07 3.05836251e-07 1.07788145e+00 4.97937383e-02 -5.38298354e-02 1.62516504e-01 2.30223690e-02 -1.19946314e-01 1.23636185e+00 1.13943791e+00
2.2400 2.00863407e-07 7.68559465e-08 -2.89733475e-08 1.08672492e-07 -1.83447075e-09 -5.37330511e-08 3.57418498e-07 3.01850976e-07 1.07118812e+00 6.44473414e-02 -7.43843967e-02 1.70985187e-01 -3.80354086e-03 -1.31246126e-01 1.23223625e+00 1.09718659e+00
2.2500 1.99443486e-07 8.99309035e-08 -3.60779859e-08 1.14114206e-07 -1.31112297e-08 -5.83832485e-08 3.67410609e-07 2.95916131e-07 1.06363603e+00 7.53891324e-02 -9.26264026e-02 1.79557704e-01 -2.71239328e-02 -1.42604924e-01 1.22595646e+00 1.05622761e+00
2.2600 1.97800241e-07 9.70052346e-08 -4.19453696e-08 1.17656786e-07 -2.09912621e-08 -6.14018227e-08 3.70516892e-07 2.88123807e-07 1.05489485e+00 8.13011865e-02 -1.07690812e-01 1.85140151e-01 -4.34208928e-02 -1.49976504e-01 1.21364538e+00 1.02024798e+00
2.2700 1.95915894e-07 9.78704137e-08 -4.64011824e-08 1.18363791e-07 -2.49622760e-08 -6.17606050e-08 3.65748916e-07 2.79026035e-07 1.04486700e+00 8.20109893e-02 -1.19129794e-01 1.86257848e-01 -5.16333539e-02 -1.50850496e-01 1.19400604e+00 9.91522192e-01
2.2800 1.93836139e-07 9.34364464e-08 -4.94132438e-08 1.16403879e-07 -2.56393132e-08 -5.92646132e-08 3.54263221e-07 2.69359295e-07 1.03379361e+00 7.82829364e-02 -1.26861064e-01 1.83175204e-01 -5.30313973e-02 -1.44751089e-01 1.16839068e+00 9.70608198e-01
2.2900 1.91676114e-07 8.52731497e-08 -5.10705222e-08 1.12796533e-07 -2.43636321e-08 -5.45104592e-08 3.38675274e-07 2.59801183e-07 1.02228699e+00 7.14336331e-02 -1.31114024e-01 1.77495976e-01 -5.03875857e-02 -1.33135524e-01 1.14010257e+00 9.56579461e-01
2.3000 1.89607095e-07 7.51224788e-08 -5.15651409e-08 1.08940067e-07 -2.26311105e-08 -4.86336836e-08 3.22104500e-07 2.50839706e-07 1.01125999e+00 6.29231388e-02 -1.32383340e-01 1.71420847e-01 -4.67955319e-02 -1.18777200e-01 1.11322063e+00 9.47647901e-01
2.3100 1.87824058e-07 6.45370238e-08 -5.11768123e-08 1.06087922e-07 -2.15582156e-08 -4.29372884e-08 3.07272192e-07 2.42776687e-07 1.00175299e+00 5.40521473e-02 -1.31388564e-01 1.66923412e-01 -4.45656909e-02 -1.04858638e-01 1.09133999e+00 9.41915659e-01
2.3200 1.86500637e-07 5.47248914e-08 -5.02568371e-08 1.04936717e-07 -2.15591882e-08 -3.85194191e-08 2.95905409e-07 2.35826802e-07 9.94693475e-01 4.58322667e-02 -1.29032564e-01 1.65101763e-01 -4.45573979e-02 -9.40622840e-02 1.07659494e+00 9.37975258e-01
2.3300 1.85743103e-07 4.65890199e-08 -4.92080585e-08 1.05437365e-07 -2.23185909e-08 -3.60067094e-08 2.88561430e-07 2.30236129e-07 9.90650075e-01 3.90192766e-02 -1.26349652e-01 1.65880860e-01 -4.61212896e-02 -8.79192249e-02 1.06920056e+00 9.35160045e-01
2.3400 1.85556709e-07 4.08743821e-08 -4.84573544e-08 1.06860059e-07 -2.30339648e-08 -3.54577460e-08 2.84833796e-07 2.26342085e-07 9.89652694e-01 3.42367310e-02 -1.24434774e-01 1.68114268e-01 -4.76001498e-02 -8.65732556e-02 1.06756892e+00 9.33395513e-01
2.3500 1.85835393e-07 3.83053742e-08 -4.84182296e-08 1.08063317e-07 -2.28131137e-08 -3.64437688e-08 2.83785855e-07 2.24528973e-07 9.91137129e-01 3.20911927e-02 -1.24347590e-01 1.70007041e-01 -4.71496984e-02 -8.89777386e-02 1.06888777e+00 9.32760335e-01
2.3600 1.86379673e-07 3.96159646e-08 -4.94432396e-08 1.07861672e-07 -2.10686775e-08 -3.82599486e-08 2.84414070e-07 2.25085444e-07 9.94040322e-01 3.31974371e-02 -1.26990734e-01 1.69693997e-01 -4.35542220e-02 -9.34113988e-02 1.06994102e+00 9.32975401e-01
2.3700 1.86939575e-07 4.54350908e-08 -5.17697002e-08 1.05370246e-07 -1.77691054e-08 -4.01864846e-08 2.85975211e-07 2.28019621e-07 9.97029250e-01 3.80822347e-02 -1.32971031e-01 1.65781902e-01 -3.67458104e-02 -9.81159086e-02 1.06792236e+00 9.33060637e-01
2.3800 1.87271900e-07 5.60631141e-08 -5.54670386e-08 1.00227524e-07 -1.34687594e-08 -4.17129511e-08 2.88095499e-07 2.32913789e-07 9.98806482e-01 4.69968157e-02 -1.42464965e-01 1.57700250e-01 -2.78673378e-02 -1.01843881e-01 1.06103858e+00 9.31327364e-01
2.3900 1.87196599e-07 7.12317767e-08 -6.03987210e-08 9.26475495e-08 -9.12412841e-09 -4.26607981e-08 2.90677205e-07 2.38892278e-07 9.98411054e-01 5.97155922e-02 -1.55121418e-01 1.45783829e-01 -1.88933866e-02 -1.04158277e-01 1.04878906e+00 9.25737394e-01
2.4000 1.86636908e-07 8.99577202e-08 -6.62135641e-08 8.33101389e-08 -5.77669832e-09 -4.31782265e-08 2.93691203e-07 2.44736279e-07 9.95432816e-01 7.54134451e-02 -1.70039572e-01 1.31100471e-01 -1.19753684e-02 -1.05420201e-01 1.03190716e+00 9.14511591e-01
2.4100 1.85632402e-07 1.10571902e-07 -7.23782040e-08 7.31435955e-08 -4.22130614e-09 -4.36247042e-08 2.96969695e-07 2.49123684e-07 9.90082283e-01 9.26905947e-02 -1.85852127e-01 1.15109575e-01 -8.75628232e-03 -1.06507158e-01 1.01203033e+00 8.96766886e-01
2.4200 1.84321825e-07 1.30945757e-07 -7.82537208e-08 6.30763299e-08 -4.77195108e-09 -4.43952681e-08 3.00090190e-07 2.50922971e-07 9.83099248e-01 1.09762469e-01 -2.00921571e-01 9.92715154e-02 -9.88650043e-03 -1.08384130e-01 9.91211661e-01 8.72941031e-01
2.4300 1.82901175e-07 1.48864074e-07 -8.32064567e-08 5.38291531e-08 -7.19216105e-09 -4.57482434e-08 3.02387945e-07 2.49447540e-07 9.75529264e-01 1.24772528e-01 -2.13624046e-01 8.47208301e-02 -1.48793398e-02 -1.11682831e-01 9.71398576e-01 8.44836405e-01
2.4400 1.81569340e-07 1.62441588e-07 -8.67298000e-08 4.57951746e-08 -1.07940226e-08 -4.76920096e-08 3.03076303e-07 2.44590270e-07 9.68433665e-01 1.36141608e-01 -2.22661335e-01 7.20770445e-02 -2.23150804e-02 -1.16424978e-01 9.53990983e-01 8.15250925e-01
2.4500 1.80476679e-07 1.70464876e-07 -8.85452826e-08 3.90209755e-08 -1.46532394e-08 -4.99619086e-08 3.01417248e-07 2.36802100e-07 9.62615160e-01 1.42854432e-01 -2.27319893e-01 6.14147229e-02 -3.02848438e-02 -1.21965571e-01 9.39564422e-01 7.87314007e-01
2.4600 1.79690371e-07 1.72567822e-07 -8.86521877e-08 3.32731204e-08 -1.78566380e-08 -5.20870117e-08 2.96879125e-07 2.26935475e-07 9.58432787e-01 1.44606394e-01 -2.27597954e-01 5.23677738e-02 -3.69017598e-02 -1.27155596e-01 9.27809001e-01 7.63751646e-01
2.4700 1.79184866e-07 1.69206085e-07 -8.73066739e-08 2.81563076e-08 -1.97014352e-08 -5.35189387e-08 2.89240584e-07 2.16020210e-07 9.55750723e-01 1.41781677e-01 -2.24152003e-01 4.43150747e-02 -4.07127556e-02 -1.30656316e-01 9.17695472e-01 7.46326401e-01
2.4800 1.78858139e-07 1.61461006e-07 -8.49318775e-08 2.32456634e-08 -1.97969906e-08 -5.37794154e-08 2.78632931e-07 2.05056525e-07 9.54024700e-01 1.35288351e-01 -2.18066331e-01 3.65884827e-02 -4.09091198e-02 -1.31299480e-01 9.07835202e-01 7.35626602e-01
2.4900 1.78567081e-07 1.50751910e-07 -8.19834466e-08 1.82026056e-08 -1.80642132e-08 -5.25829966e-08 2.65538150e-07 1.94890940e-07 9.52490629e-01 1.26316767e-01 -2.10508350e-01 2.86551377e-02 -3.73257630e-02 -1.28387058e-01 8.96954183e-01 7.31241363e-01
2.5000 1.78170522e-07 1.38551339e-07 -7.88124046e-08 1.28552412e-08 -1.46664514e-08 -4.99042529e-08 2.50764698e-07 1.86193994e-07 9.50394056e-01 1.16100649e-01 -2.02377076e-01 2.02440814e-02 -3.02989438e-02 -1.21855514e-01 8.84361711e-01 7.32207253e-01
2.5100 1.77567270e-07 1.26177921e-07 -7.55719371e-08 7.23477540e-09 -9.92389903e-09 -4.59786608e-08 2.35408029e-07 1.79505470e-07 9.47193218e-01 1.05743545e-01 -1.94064280e-01 1.14037284e-02 -2.04898399e-02 -1.12278296e-01 8.70276212e-01 7.37508076e-01
2.5200 1.76719257e-07 1.14697761e-07 -7.22032666e-08 1.56612030e-09 -4.25615432e-09 -4.12460443e-08 2.20779873e-07 1.75277674e-07 9.42682865e-01 9.61365525e-02 -1.85418461e-01 2.48727888e-03 -8.76609590e-03 -1.00728050e-01 8.55888236e-01 7.46394091e-01
2.5300 1.75655266e-07 1.04917646e-07 -6.85104451e-08 -3.78549831e-09 1.82966853e-09 -3.62586269e-08 2.08276969e-07 1.73848010e-07 9.37014608e-01 8.79531951e-02 -1.75936868e-01 -5.93114362e-03 3.82275677e-03 -8.85523641e-02 8.43099792e-01 7.58370185e-01
2.5400 1.74456809e-07 9.74215859e-08 -6.43023144e-08 -8.40668653e-09 7.72130584e-09 -3.15797523e-08 1.99169394e-07 1.75310948e-07 9.30622111e-01 8.16806879e-02 -1.65129740e-01 -1.32013964e-02 1.60091306e-02 -7.71266065e-02 8.33971663e-01 7.72854187e-01
2.5500 1.73232687e-07 9.25978609e-08 -5.95528691e-08 -1.19554334e-08 1.26941398e-08 -2.76949872e-08 1.94322246e-07 1.79321398e-07 9.24085761e-01 7.76431155e-02 -1.52931663e-01 -1.87854103e-02 2.62929618e-02 -6.76368522e-02 8.30011802e-01 7.88667912e-01
2.5600 1.72091058e-07 9.06252488e-08 -5.45191146e-08 -1.42875234e-08 1.59575234e-08 -2.49482378e-08 1.93909669e-07 1.84918955e-07 9.17983840e-01 7.59901477e-02 -1.40003778e-01 -2.24561297e-02 3.30380112e-02 -6.09237660e-02 8.31514080e-01 8.03628325e-01
2.5700 1.71117176e-07 9.14218870e-08 -4.97641115e-08 -1.55597991e-08 1.67777636e-08 -2.35062160e-08 1.97215152e-07 1.90486700e-07 9.12773617e-01 7.66541219e-02 -1.27792638e-01 -2.44600569e-02 3.47265661e-02 -5.73956142e-02 8.37175043e-01 8.14505995e-01
2.5800 1.70361821e-07 9.45903106e-08 -4.60612072e-08 -1.62757357e-08 1.46652770e-08 -2.33485403e-08 2.02615189e-07 1.93931926e-07 9.08729169e-01 7.93036330e-02 -1.18284181e-01 -2.55890321e-02 3.03466293e-02 -5.70038375e-02 8.44159590e-01 8.17502381e-01
2.5900 1.69841235e-07 9.94028416e-08 -4.41952335e-08 -1.72443693e-08 9.57654105e-09 -2.42791496e-08 2.07804474e-07 1.93101865e-07 9.05940328e-01 8.33307720e-02 -1.13493326e-01 -2.71156726e-02 1.98094662e-02 -5.92706909e-02 8.48662101e-01 8.09200877e-01
2.6000 1.69545539e-07 1.04857699e-07 -4.47146951e-08 -1.94415655e-08 2.05898075e-09 -2.59562992e-08 2.10246978e-07 1.86349659e-07 9.04356870e-01 8.78976195e-02 -1.14827885e-01 -3.05751330e-02 4.24895416e-03 -6.33623258e-02 8.46851472e-01 7.87738101e-01
2.6100 1.69450493e-07 1.09804902e-07 -4.77121958e-08 -2.37902442e-08 -6.73023280e-09 -2.79404406e-08 2.07752955e-07 1.73082281e-07 9.03850638e-01 9.20413662e-02 -1.22525029e-01 -3.74193296e-02 -1.39399190e-02 -6.82056425e-02 8.35947645e-01 7.53802084e-01
2.6200 1.69527403e-07 1.13107832e-07 -5.27093025e-08 -3.09058444e-08 -1.51705278e-08 -2.97590763e-08 1.99020088e-07 1.54090484e-07 9.04268118e-01 9.48095583e-02 -1.35355891e-01 -4.86164551e-02 -3.14040727e-02 -7.26466941e-02 8.15105331e-01 7.11054564e-01
2.6300 1.69747853e-07 1.13788177e-07 -5.86952785e-08 -4.08745283e-08 -2.14796314e-08 -3.09839800e-08 1.83966223e-07 1.31502611e-07 9.05455823e-01 9.53816654e-02 -1.50725137e-01 -6.43019938e-02 -4.44565475e-02 -7.56393698e-02 7.85810358e-01 6.65714440e-01
2.6400 1.70082719e-07 1.11108984e-07 -6.43239116e-08 -5.31348578e-08 -2.41087905e-08 -3.13099780e-08 1.63732934e-07 1.08314166e-07 9.07255542e-01 9.31389869e-02 -1.65176345e-01 -8.35925323e-02 -4.98940016e-02 -7.64379387e-02 7.51625652e-01 6.25293712e-01
2.6500 1.70497523e-07 1.04581066e-07 -6.82229838e-08 -6.65142652e-08 -2.21321597e-08 -3.06186563e-08 1.40341340e-07 8.75905238e-08 9.09480310e-01 8.76704060e-02 -1.75186489e-01 -1.04643126e-01 -4.58020150e-02 -7.47527833e-02 7.17321101e-01 5.96766303e-01
2.6600 1.70947631e-07 9.39182739e-08 -6.93329564e-08 -7.94324277e-08 -1.55216541e-08 -2.90084048e-08 1.16100521e-07 7.15704618e-08 9.11889618e-01 7.87352605e-02 -1.78035387e-01 -1.24967281e-01 -3.21234243e-02 -7.08238888e-02 6.87622210e-01 5.84674897e-01
2.6700 1.71376721e-07 7.89975551e-08 -6.71781278e-08 -9.02349644e-08 -5.22222215e-09 -2.67766587e-08 9.29611839e-08 6.09623030e-08 9.14181824e-01 6.62300828e-02 -1.72501776e-01 -1.41961999e-01 -1.08138326e-02 -6.53775266e-02 6.65948132e-01 5.89756773e-01
2.6800 1.71720446e-07 5.98830156e-08 -6.19901218e-08 -9.75777112e-08 7.00665615e-09 -2.43512167e-08 7.20356285e-08 5.46910680e-08 9.16013932e-01 5.02088042e-02 -1.59180312e-01 -1.53512422e-01 1.44863894e-02 -5.94584993e-02 6.53530001e-01 6.08557891e-01
2.6900 1.71915061e-07 3.69435168e-08 -5.46456091e-08 -1.00759027e-07 1.89540114e-08 -2.21824484e-08 5.34539420e-08 5.02255050e-08 9.17047409e-01 3.09811761e-02 -1.40321692e-01 -1.58514721e-01 3.92031371e-02 -5.41668071e-02 6.49192172e-01 6.34228502e-01
2.7000 1.71908798e-07 1.10395864e-08 -4.64347957e-08 -9.99045505e-08 2.84385988e-08 -2.06222500e-08 3.66090384e-08 4.44253872e-08 9.17008293e-01 9.26917639e-03 -1.19238349e-01 -1.57166825e-01 5.88240007e-02 -5.03619129e-02 6.49872296e-01 6.58334384e-01
2.7100 1.71672673e-07 -1.63004796e-08 -3.87272245e-08 -9.59458225e-08 3.37881390e-08 -1.98234467e-08 2.06991468e-08 3.46638391e-08 9.15744069e-01 -1.36456633e-02 -9.94465249e-02 -1.50934801e-01 6.98895974e-02 -4.84169502e-02 6.51717080e-01 6.73189727e-01
2.7200 1.71207538e-07 -4.28272144e-08 -3.26310129e-08 -9.03914556e-08 3.41960611e-08 -1.96911800e-08 5.35785544e-09 1.98627365e-08 9.13260584e-01 -3.58777055e-02 -8.37914786e-02 -1.42192785e-01 7.07315175e-02 -4.80999343e-02 6.51398614e-01 6.74030198e-01
2.7300 1.70545387e-07 -6.57389165e-08 -2.87415189e-08 -8.49501482e-08 2.98682193e-08 -1.99050011e-08 -8.88519613e-09 1.07802202e-09 9.09728581e-01 -5.50788884e-02 -7.38022165e-02 -1.33629765e-01 6.17758331e-02 -4.86277293e-02 6.47217712e-01 6.60365816e-01
2.7400 1.69744656e-07 -8.21123141e-08 -2.70459495e-08 -8.11096667e-08 2.19285997e-08 -2.00100226e-08 -2.05232739e-08 -1.86046968e-08 9.05458607e-01 -6.87996436e-02 -6.94465118e-02 -1.27587028e-01 4.53480567e-02 -4.88887561e-02 6.39625424e-01 6.36084724e-01
2.7500 1.68880872e-07 -8.95416634e-08 -2.70013911e-08 -7.97903091e-08 1.21166580e-08 -1.95536638e-08 -2.74524920e-08 -3.48894978e-08 9.00851544e-01 -7.50244125e-02 -6.93310903e-02 -1.25512799e-01 2.50470453e-02 -4.77771146e-02 6.30983243e-01 6.08253173e-01
2.7600 1.68034993e-07 -8.68390381e-08 -2.77510834e-08 -8.11698212e-08 2.36165334e-09 -1.82284460e-08 -2.77249493e-08 -4.35917420e-08 8.96337137e-01 -7.27584016e-02 -7.12567063e-02 -1.27686655e-01 4.86440973e-03 -4.45415023e-02 6.24635375e-01 5.84958282e-01
2.7700 1.67281924e-07 -7.45895117e-08 -2.84042203e-08 -8.47252754e-08 -5.65305294e-09 -1.59767912e-08 -2.04370838e-08 -4.20669280e-08 8.92313476e-01 -6.24927227e-02 -7.29363406e-02 -1.33285379e-01 -1.17168945e-02 -3.90413013e-02 6.23599033e-01 5.72840837e-01
