#Q I_ArAr I_ArO1 I_ArSi2 I_ArO2  I_ArSi1  I_ArH I_rest I_tot S_ArAr S_ArO1 S_ArSi2 S_ArO2 S_ArSi1 S_ArH S_rest S_total
1.8800 2.39741817e-07 -4.24230159e-08 1.76145186e-07 2.16905335e-07 -7.36025239e-08 -4.98914548e-09 5.90369323e-07 5.11777653e-07 1.28388166e+00 -3.56038439e-02 4.53235630e-01 3.41899727e-01 -1.52493660e-01 -1.21932851e-02 2.04341318e+00 1.87872623e+00
1.8900 2.40433634e-07 -2.38770117e-08 1.72512617e-07 2.15847839e-07 -6.78958593e-08 1.46988517e-09 6.04917077e-07 5.38491103e-07 1.28757017e+00 -2.00244836e-02 4.43880867e-01 3.40224939e-01 -1.40663027e-01 3.62094283e-03 2.05165149e+00 1.91460941e+00
1.9000 2.40669750e-07 -2.72635889e-09 1.68377559e-07 2.11063715e-07 -5.75219727e-08 8.35442769e-09 6.17384665e-07 5.68217120e-07 1.28882996e+00 -2.25876248e-03 4.33237312e-01 3.32680053e-01 -1.19167499e-01 2.04737330e-02 2.05248857e+00 1.95379480e+00
1.9100 2.40274965e-07 1.60471759e-08 1.62463772e-07 2.02723263e-07 -4.36099154e-08 1.47446861e-08 6.21509177e-07 5.92643948e-07 1.28672235e+00 1.35097501e-02 4.18021676e-01 3.19533679e-01 -9.03452495e-02 3.61153974e-02 2.03778745e+00 1.98355760e+00
1.9200 2.39183779e-07 2.93474790e-08 1.53475621e-07 1.91782069e-07 -2.71714742e-08 1.96254207e-08 6.13788949e-07 6.06242895e-07 1.28089385e+00 2.46811748e-02 3.94899335e-01 3.02291443e-01 -5.62903884e-02 4.80627715e-02 2.00276581e+00 1.99453819e+00
1.9300 2.37446145e-07 3.63498135e-08 1.40704285e-07 1.79958490e-07 -9.21306244e-09 2.20306248e-08 5.94458733e-07 6.07276295e-07 1.27160789e+00 3.05631725e-02 3.62044410e-01 2.83660706e-01 -1.90855226e-02 5.39529010e-02 1.94787618e+00 1.98274356e+00
1.9400 2.35206568e-07 3.80722570e-08 1.24484783e-07 1.69526165e-07 9.08245693e-09 2.11914276e-08 5.67289773e-07 5.97563658e-07 1.25963398e+00 3.20109731e-02 3.20316324e-01 2.67223808e-01 1.88206454e-02 5.19047781e-02 1.87918508e+00 1.94991051e+00
1.9500 2.32667401e-07 3.63898165e-08 1.06327710e-07 1.62921600e-07 2.62561649e-08 1.66729244e-08 5.38306527e-07 5.81235617e-07 1.24605218e+00 3.05994100e-02 2.73599501e-01 2.56819824e-01 5.44062105e-02 4.08541797e-02 1.80707092e+00 1.90233131e+00
1.9600 2.30048780e-07 3.29151667e-08 8.86540663e-08 1.62224661e-07 4.06696427e-08 8.48395736e-09 5.13842673e-07 5.62996273e-07 1.23203938e+00 2.76829786e-02 2.28121765e-01 2.55725924e-01 8.42757975e-02 2.08224838e-02 1.74357004e+00 1.84866832e+00
1.9700 2.27555089e-07 2.81793833e-08 7.41936691e-08 1.68626696e-07 5.08164896e-08 -2.86106232e-09 4.98554838e-07 5.46510265e-07 1.21868993e+00 2.37078370e-02 1.90906864e-01 2.65819145e-01 1.05306208e-01 -6.93180071e-03 1.69912378e+00 1.79749819e+00
1.9800 2.25352873e-07 2.14058369e-08 6.52225698e-08 1.82033567e-07 5.57562036e-08 -1.63527729e-08 4.94014847e-07 5.33418278e-07 1.20689717e+00 1.80219084e-02 1.67812387e-01 2.86950722e-01 1.15546070e-01 -3.99388190e-02 1.67968219e+00 1.75528944e+00
1.9900 2.23560004e-07 1.09377176e-08 6.28739016e-08 2.00940168e-07 5.54988154e-08 -3.05905932e-08 4.98311791e-07 5.23220014e-07 1.19729473e+00 9.23385144e-03 1.61756233e-01 3.16748332e-01 1.15013718e-01 -7.47711527e-02 1.68503314e+00 1.72527571e+00
2.0000 2.22242679e-07 -4.86156874e-09 6.67397546e-08 2.22653614e-07 5.11586538e-08 -4.39850443e-08 5.06774479e-07 5.13948088e-07 1.19023959e+00 -4.03088703e-03 1.71691611e-01 3.50967898e-01 1.06016672e-01 -1.07539033e-01 1.70886822e+00 1.70734586e+00
2.0100 2.21416099e-07 -2.65843216e-08 7.48947374e-08 2.43846504e-07 4.47638820e-08 -5.50384071e-08 5.13573019e-07 5.03298494e-07 1.18581500e+00 -2.22701369e-02 1.92666922e-01 3.84365660e-01 9.27575509e-02 -1.34577374e-01 1.74057745e+00 1.69875762e+00
2.0200 2.21046331e-07 -5.30231482e-08 8.43436198e-08 2.61317567e-07 3.87323380e-08 -6.26538164e-08 5.13684370e-07 4.89762891e-07 1.18383980e+00 -4.44706338e-02 2.16976884e-01 4.11897104e-01 8.02480360e-02 -1.53202412e-01 1.76824316e+00 1.69528878e+00
2.0300 2.21053321e-07 -8.09858273e-08 9.17675637e-08 2.72759596e-07 3.51572285e-08 -6.64000138e-08 5.04594653e-07 4.73351867e-07 1.18388453e+00 -6.79524367e-02 2.36082200e-01 4.29927273e-01 7.28283048e-02 -1.62359724e-01 1.78194157e+00 1.69241015e+00
2.0400 2.21317049e-07 -1.05792095e-07 9.43563674e-08 2.77313405e-07 3.51357732e-08 -6.66538082e-08 4.87194726e-07 4.55676691e-07 1.18530463e+00 -8.87859094e-02 2.42750908e-01 4.37103695e-01 7.27750650e-02 -1.62972778e-01 1.77637332e+00 1.68617561e+00
2.0500 2.21689115e-07 -1.22339419e-07 9.04938033e-08 2.75734670e-07 3.83817366e-08 -6.45613808e-08 4.65578170e-07 4.39398526e-07 1.18730306e+00 -1.02686483e-01 2.32822134e-01 4.34618998e-01 7.94977020e-02 -1.57847956e-01 1.75205771e+00 1.67370745e+00
2.0600 2.22010521e-07 -1.26437691e-07 8.01131600e-08 2.70107882e-07 4.32805352e-08 -6.18016651e-08 4.45793872e-07 4.27272742e-07 1.18902626e+00 -1.06135290e-01 2.06121557e-01 4.25759629e-01 8.96516740e-02 -1.51095068e-01 1.71477216e+00 1.65332876e+00
2.0700 2.22133778e-07 -1.16020232e-07 6.46417770e-08 2.63177217e-07 4.73989248e-08 -6.01901308e-08 4.33932540e-07 4.21141334e-07 1.18968317e+00 -9.73960717e-02 1.66319474e-01 4.14850808e-01 9.81942900e-02 -1.47157298e-01 1.67345738e+00 1.62449437e+00
2.0800 2.21944963e-07 -9.18664233e-08 4.65729071e-08 2.57485160e-07 4.83012102e-08 -6.12131481e-08 4.34136607e-07 4.21224669e-07 1.18866365e+00 -7.71221307e-02 1.19829860e-01 4.05898638e-01 1.00076200e-01 -1.49671411e-01 1.63727002e+00 1.58767481e+00
2.0900 2.21380223e-07 -5.76082746e-08 2.88035634e-08 2.54575835e-07 4.44084674e-08 -6.56141921e-08 4.47151346e-07 4.25945622e-07 1.18562700e+00 -4.83621413e-02 7.41070123e-02 4.01334499e-01 9.20225139e-02 -1.60455099e-01 1.61270637e+00 1.54427379e+00
2.1000 2.20432199e-07 -1.89962836e-08 1.39297189e-08 2.54507363e-07 3.56099581e-08 -7.31508169e-08 4.69872997e-07 4.32332139e-07 1.18053598e+00 -1.59440058e-02 3.58320483e-02 4.01246836e-01 7.38007082e-02 -1.78912541e-01 1.60167086e+00 1.49655903e+00
2.1100 2.19144582e-07 1.73916423e-08 3.68388909e-09 2.55827413e-07 2.34094787e-08 -8.26027019e-08 4.96047526e-07 4.36854303e-07 1.17362723e+00 1.46090220e-02 9.46534202e-03 4.03343270e-01 4.85248189e-02 -2.02054662e-01 1.60104486e+00 1.44751502e+00
2.1200 2.17596663e-07 4.56604361e-08 -1.35764140e-09 2.56025291e-07 1.05405813e-08 -9.20449176e-08 5.17924749e-07 4.36420412e-07 1.16532794e+00 3.83464313e-02 -3.50754523e-03 4.03663917e-01 2.18587232e-02 -2.25168543e-01 1.60383074e+00 1.40052092e+00
2.1300 2.15882769e-07 6.19322248e-08 -1.75746047e-09 2.52326599e-07 1.62127730e-10 -9.93252984e-08 5.28384132e-07 4.29220961e-07 1.15614519e+00 5.20110634e-02 -4.53205491e-03 3.97834560e-01 3.49268884e-04 -2.42986258e-01 1.60145876e+00 1.35882177e+00
2.1400 2.14092752e-07 6.51625813e-08 1.06384366e-09 2.42589594e-07 -5.11175675e-09 -1.02623090e-07 5.22908771e-07 4.15173924e-07 1.14656126e+00 5.47248514e-02 2.73735195e-03 3.82479790e-01 -1.05842968e-02 -2.51052361e-01 1.58650325e+00 1.32486659e+00
2.1500 2.12298767e-07 5.72417293e-08 5.26326787e-09 2.26030178e-07 -4.03497604e-09 -1.00937520e-07 5.00833942e-07 3.95861446e-07 1.13696263e+00 4.80741995e-02 1.35576172e-02 3.56365650e-01 -8.35719987e-03 -2.46919508e-01 1.55496010e+00 1.29968339e+00
2.1600 2.10550690e-07 4.23784735e-08 9.03403296e-09 2.03555324e-07 2.86011521e-09 -9.43698066e-08 4.65518520e-07 3.74008829e-07 1.12761568e+00 3.55929836e-02 2.32773030e-02 3.20924693e-01 5.92942741e-03 -2.30838216e-01 1.50741066e+00 1.28250187e+00
2.1700 2.08879036e-07 2.59535399e-08 1.09725894e-08 1.77605412e-07 1.33965436e-08 -8.41174259e-08 4.23410577e-07 3.52689695e-07 1.11868253e+00 2.17998033e-02 2.82815002e-02 2.80006722e-01 2.77651291e-02 -2.05742173e-01 1.44877056e+00 1.27079351e+00
2.1800 2.07301427e-07 1.31602678e-08 1.02845620e-08 1.51555828e-07 2.43851839e-08 -7.21795700e-08 3.82302085e-07 3.34507699e-07 1.11025600e+00 1.10564027e-02 2.65226398e-02 2.38934790e-01 5.05404550e-02 -1.76526665e-01 1.38676983e+00 1.26078362e+00
2.1900 2.05827760e-07 7.79015895e-09 6.81561000e-09 1.28859638e-07 3.25509839e-08 -6.08541297e-08 3.49293167e-07 3.20990021e-07 1.10238754e+00 6.54750376e-03 1.76008803e-02 2.03153268e-01 6.74665932e-02 -1.48816915e-01 1.32968919e+00 1.24833887e+00
2.2000 2.04460587e-07 1.14614773e-08 9.40769740e-10 1.12185695e-07 3.54593383e-08 -5.21649132e-08 3.29048529e-07 3.12342954e-07 1.09508945e+00 9.63258244e-03 2.48016457e-03 1.76869067e-01 7.34957955e-02 -1.27565945e-01 1.28407126e+00 1.23000111e+00
2.2100 2.03190255e-07 2.34518856e-08 -6.62651795e-09 1.02799217e-07 3.21583821e-08 -4.73758228e-08 3.22814839e-07 3.07597399e-07 1.08830887e+00 1.97049519e-02 -1.70028062e-02 1.62075466e-01 6.66533527e-02 -1.15865613e-01 1.25308648e+00 1.20387422e+00
2.2200 2.01987727e-07 4.11233500e-08 -1.50403786e-08 1.00349912e-07 2.33541281e-08 -4.67212733e-08 3.28420611e-07 3.05053465e-07 1.08188939e+00 3.45484339e-02 -3.86687311e-02 1.58218651e-01 4.84014043e-02 -1.14287177e-01 1.23598774e+00 1.17010197e+00
2.2300 2.00800279e-07 6.07700700e-08 -2.34931018e-08 1.03104577e-07 1.10913284e-08 -4.94180284e-08 3.41181824e-07 3.02855123e-07 1.07554792e+00 5.10495807e-02 -6.04353545e-02 1.62565005e-01 2.29780743e-02 -1.20910824e-01 1.22872715e+00 1.13079440e+00
2.2400 1.99555177e-07 7.86221309e-08 -3.13246560e-08 1.08528620e-07 -1.93014459e-09 -5.39425588e-08 3.55381272e-07 2.99508569e-07 1.06889440e+00 6.60409489e-02 -8.06002632e-02 1.71118313e-01 -4.01927975e-03 -1.32005087e-01 1.22545340e+00 1.08942903e+00
2.2500 1.98173900e-07 9.17234276e-08 -3.80697059e-08 1.14025259e-07 -1.31674315e-08 -5.84843799e-08 3.65852880e-07 2.94201069e-07 1.06150798e+00 7.70389299e-02 -9.79629211e-02 1.79785220e-01 -2.73177074e-02 -1.43136868e-01 1.22036921e+00 1.04991464e+00
2.2600 1.96595173e-07 9.84702967e-08 -4.34573585e-08 1.17609368e-07 -2.09160382e-08 -6.14410597e-08 3.69217479e-07 2.86860381e-07 1.05306046e+00 8.26965896e-02 -1.11824827e-01 1.85437341e-01 -4.33816554e-02 -1.50383250e-01 1.20936956e+00 1.01560466e+00
2.2700 1.94800709e-07 9.87205568e-08 -4.73850980e-08 1.18330704e-07 -2.46632147e-08 -6.18167043e-08 3.64466872e-07 2.77986952e-07 1.04345415e+00 8.28954848e-02 -1.21922791e-01 1.86577990e-01 -5.11463384e-02 -1.51306820e-01 1.19100483e+00 9.88551674e-01
2.2800 1.92834820e-07 9.35191436e-08 -4.98857271e-08 1.16351611e-07 -2.50375515e-08 -5.94219296e-08 3.52819847e-07 2.68360366e-07 1.03292696e+00 7.85151313e-02 -1.28343654e-01 1.83464097e-01 -5.19140416e-02 -1.45444935e-01 1.16656253e+00 9.69203553e-01
2.2900 1.90809374e-07 8.45926890e-08 -5.10986610e-08 1.12695423e-07 -2.34153069e-08 -5.48367928e-08 3.36998825e-07 2.58746725e-07 1.02207886e+00 7.10080722e-02 -1.31449721e-01 1.77709087e-01 -4.85384985e-02 -1.34218677e-01 1.13934630e+00 9.56589120e-01
2.3000 1.88889124e-07 7.38103771e-08 -5.12489263e-08 1.08777500e-07 -2.13489032e-08 -4.91684886e-08 3.20228075e-07 2.49710683e-07 1.01179322e+00 6.19464084e-02 -1.31823734e-01 1.71543360e-01 -4.42401129e-02 -1.20339465e-01 1.11345925e+00 9.48879673e-01
2.3100 1.87258369e-07 6.27835767e-08 -5.06316200e-08 1.05883161e-07 -2.00241455e-08 -4.36915096e-08 3.05293487e-07 2.41577832e-07 1.00305804e+00 5.26848778e-02 -1.30227891e-01 1.66991402e-01 -4.14802027e-02 -1.06928030e-01 1.09250643e+00 9.44098194e-01
2.3200 1.86076277e-07 5.26974093e-08 -4.95971977e-08 1.04753760e-07 -1.99215795e-08 -3.94838167e-08 2.93930249e-07 2.34524853e-07 9.96726523e-01 4.42189494e-02 -1.27565274e-01 1.65219706e-01 -4.12580787e-02 -9.66237251e-02 1.07859990e+00 9.40718100e-01
2.3300 1.85432855e-07 4.43663181e-08 -4.85330825e-08 1.05390564e-07 -2.07706892e-08 -3.71628686e-08 2.86656655e-07 2.28723097e-07 9.93281143e-01 3.72314251e-02 -1.24832283e-01 1.66228234e-01 -4.30151442e-02 -9.09383661e-02 1.07190852e+00 9.37955009e-01
2.3400 1.85318692e-07 3.84207866e-08 -4.78384148e-08 1.07107275e-07 -2.17775468e-08 -3.67858454e-08 2.83008338e-07 2.24444946e-07 9.92671508e-01 3.22495974e-02 -1.23053929e-01 1.68933855e-01 -4.51061419e-02 -9.00120549e-02 1.07080103e+00 9.35682834e-01
2.3500 1.85618537e-07 3.54930623e-08 -4.78904670e-08 1.08783689e-07 -2.20156437e-08 -3.79234409e-08 2.82004822e-07 2.22065737e-07 9.94280080e-01 2.98018743e-02 -1.23198111e-01 1.71570632e-01 -4.56091857e-02 -9.27938959e-02 1.07245448e+00 9.34051394e-01
2.3600 1.86132359e-07 3.62869489e-08 -4.90032529e-08 1.09219298e-07 -2.08253160e-08 -3.98641454e-08 2.82635354e-07 2.21945892e-07 9.97035063e-01 3.04771315e-02 -1.26069994e-01 1.72247330e-01 -4.31541724e-02 -9.75421383e-02 1.07368953e+00 9.32993219e-01
2.3700 1.86619477e-07 4.14797444e-08 -5.13815469e-08 1.07470163e-07 -1.80801687e-08 -4.18717117e-08 2.84187838e-07 2.24235957e-07 9.99646947e-01 3.48429478e-02 -1.32194522e-01 1.69478181e-01 -3.74759029e-02 -1.02454488e-01 1.07177355e+00 9.31843163e-01
2.3800 1.86854390e-07 5.14859346e-08 -5.50770067e-08 1.03074557e-07 -1.42391906e-08 -4.34112097e-08 2.86337876e-07 2.28687475e-07 1.00090770e+00 4.32474060e-02 -1.41704039e-01 1.62537996e-01 -2.95230831e-02 -1.06221518e-01 1.06498906e+00 9.29244458e-01
2.3900 1.86679166e-07 6.61793374e-08 -5.99565669e-08 9.61202148e-08 -1.01854039e-08 -4.42783598e-08 2.89022151e-07 2.34558388e-07 9.99971398e-01 5.55856010e-02 -1.54257041e-01 1.51567458e-01 -2.11246262e-02 -1.08343291e-01 1.05286742e+00 9.23399499e-01
2.4000 1.86037999e-07 8.46970277e-08 -6.56950260e-08 8.71597876e-08 -6.92527746e-09 -4.46040792e-08 2.92199788e-07 2.40670432e-07 9.96539362e-01 7.11345013e-02 -1.69018739e-01 1.37439216e-01 -1.43668837e-02 -1.09140507e-01 1.03609434e+00 9.12586951e-01
2.4100 1.84984665e-07 1.05425045e-07 -7.18018587e-08 7.70234624e-08 -5.26319638e-09 -4.47480277e-08 2.95631313e-07 2.45620089e-07 9.90899925e-01 8.85403248e-02 -1.84729372e-01 1.21462117e-01 -1.09186391e-02 -1.09493890e-01 1.01617300e+00 8.95760466e-01
2.4200 1.83661447e-07 1.26202596e-07 -7.76856664e-08 6.65973505e-08 -5.56159698e-09 -4.51279082e-08 2.98775726e-07 2.48086221e-07 9.83815428e-01 1.05989482e-01 -1.99869263e-01 1.05031837e-01 -1.15332490e-02 -1.10426286e-01 9.94967483e-01 8.73007948e-01
2.4300 1.82256313e-07 1.44703175e-07 -8.27491696e-08 5.66315702e-08 -7.65601821e-09 -4.60460721e-08 3.00841889e-07 2.47139799e-07 9.76292692e-01 1.21528346e-01 -2.12902600e-01 8.93286752e-02 -1.58717331e-02 -1.12678105e-01 9.74247113e-01 8.45697275e-01
2.4400 1.80951107e-07 1.58887612e-07 -8.64961909e-08 4.76194824e-08 -1.09340878e-08 -4.75689770e-08 3.00962011e-07 2.42458946e-07 9.69305421e-01 1.33443764e-01 -2.22552377e-01 7.51277594e-02 -2.26658071e-02 -1.16412127e-01 9.55324568e-01 8.16246633e-01
2.4500 1.79875509e-07 1.67398758e-07 -8.86240335e-08 3.97605301e-08 -1.45318712e-08 -4.94925141e-08 2.98410764e-07 2.34386379e-07 9.63547648e-01 1.40594851e-01 -2.28038177e-01 6.27411214e-02 -3.01245664e-02 -1.21128509e-01 9.38845443e-01 7.87592368e-01
2.4600 1.79079087e-07 1.69788324e-07 -8.90741476e-08 3.29944831e-08 -1.75693076e-08 -5.13961323e-08 2.92787746e-07 2.23822306e-07 9.59284133e-01 1.42603971e-01 -2.29206977e-01 5.20722446e-02 -3.64226648e-02 -1.25797199e-01 9.24753371e-01 7.62533507e-01
2.4700 1.78527729e-07 1.66523703e-07 -8.80229720e-08 2.70812450e-08 -1.93470058e-08 -5.27613719e-08 2.84109704e-07 2.12001327e-07 9.56331499e-01 1.39862921e-01 -2.26510256e-01 4.27422002e-02 -4.01087954e-02 -1.29148108e-01 9.12426363e-01 7.43169460e-01
2.4800 1.78123289e-07 1.58793737e-07 -8.58119058e-08 2.16985910e-08 -1.94549325e-08 -5.31140292e-08 2.72803712e-07 2.00234750e-07 9.54163671e-01 1.33370064e-01 -2.20824508e-01 3.42437603e-02 -4.03317137e-02 -1.30019224e-01 9.00952987e-01 7.30602050e-01
2.4900 1.77738624e-07 1.48190875e-07 -8.28355030e-08 1.65363161e-08 -1.77850559e-08 -5.21473289e-08 2.59630312e-07 1.89697927e-07 9.52099716e-01 1.24463393e-01 -2.13164088e-01 2.60895788e-02 -3.68670715e-02 -1.27658333e-01 8.89488600e-01 7.24963196e-01
2.5000 1.77256456e-07 1.36373249e-07 -7.94231341e-08 1.13733616e-08 -1.44768700e-08 -4.97946467e-08 2.45579932e-07 1.81308415e-07 9.49512099e-01 1.14536466e-01 -2.04376940e-01 1.79333580e-02 -3.00047747e-02 -1.21901285e-01 8.77604983e-01 7.25698923e-01
2.5100 1.76600593e-07 1.24797769e-07 -7.57548311e-08 6.12993054e-09 -9.84275321e-09 -4.62390173e-08 2.31773462e-07 1.75691691e-07 9.45993777e-01 1.04813856e-01 -1.94927934e-01 9.65152563e-03 -2.03940847e-02 -1.13195514e-01 8.65531225e-01 7.31941626e-01
2.5200 1.75751551e-07 1.14573601e-07 -7.18432917e-08 8.88124449e-10 -4.31415172e-09 -4.18658254e-08 2.19369985e-07 1.73190008e-07 9.41441656e-01 9.62277126e-02 -1.84852119e-01 1.37534392e-03 -8.93148407e-03 -1.02484389e-01 8.54192593e-01 7.42776720e-01
2.5300 1.74744299e-07 1.06433779e-07 -6.75924691e-08 -4.12549912e-09 1.57515431e-09 -3.71786792e-08 2.09460110e-07 1.73856585e-07 9.36044181e-01 8.93936845e-02 -1.73904873e-01 -6.53687473e-03 3.27479288e-03 -9.10013154e-02 8.44996118e-01 7.57269595e-01
2.5400 1.73651535e-07 1.00782662e-07 -6.29152881e-08 -8.59982101e-09 7.18309796e-09 -3.27034116e-08 2.02919088e-07 1.77398774e-07 9.30191421e-01 8.46507666e-02 -1.61864176e-01 -1.35943046e-02 1.48931257e-02 -8.00346337e-02 8.39383707e-01 7.74242199e-01
2.5500 1.72559857e-07 9.77625155e-08 -5.78684411e-08 -1.22381893e-08 1.17668171e-08 -2.89018726e-08 2.00215742e-07 1.83080687e-07 9.24347224e-01 8.21174249e-02 -1.48876990e-01 -1.93296790e-02 2.43844125e-02 -7.07163714e-02 8.38257981e-01 7.91926022e-01
2.5600 1.71547297e-07 9.72958477e-08 -5.27504605e-08 -1.48802634e-08 1.45418982e-08 -2.61088453e-08 2.01212421e-07 1.89645474e-07 9.18928792e-01 8.17274864e-02 -1.35711403e-01 -2.34912141e-02 3.01247754e-02 -6.38675447e-02 8.41453661e-01 8.07710892e-01
2.5700 1.70668818e-07 9.90908580e-08 -4.81161237e-08 -1.66161268e-08 1.48121825e-08 -2.44963182e-08 2.05027425e-07 1.95343290e-07 9.14229183e-01 8.32350602e-02 -1.23793791e-01 -2.62222785e-02 3.06740751e-02 -5.99104462e-02 8.47448174e-01 8.18211803e-01
2.5800 1.69952616e-07 1.02628670e-07 -4.46852383e-08 -1.78533802e-08 1.21550500e-08 -2.40629613e-08 2.10042668e-07 1.98134756e-07 9.10397817e-01 8.62040571e-02 -1.14974458e-01 -2.81669182e-02 2.51591363e-02 -5.88427116e-02 8.53460498e-01 8.19776922e-01
2.5900 1.69405777e-07 1.07167239e-07 -4.31598211e-08 -1.93010946e-08 6.61264016e-09 -2.46444325e-08 2.14112100e-07 1.96080308e-07 9.07471197e-01 9.00115419e-02 -1.11057721e-01 -3.04443241e-02 1.36692594e-02 -6.02624946e-02 8.55980693e-01 8.09387458e-01
2.6000 1.69024690e-07 1.11790764e-07 -4.39987908e-08 -2.18524365e-08 -1.18056946e-09 -2.59412000e-08 2.14964226e-07 1.87842456e-07 9.05429129e-01 9.38891315e-02 -1.13222690e-01 -3.44635884e-02 -2.47993576e-03 -6.34366306e-02 8.51631982e-01 7.85715416e-01
2.6100 1.68804586e-07 1.15509304e-07 -4.72209635e-08 -2.63775989e-08 -9.99876631e-09 -2.75624775e-08 2.10715327e-07 1.73154083e-07 9.04246056e-01 9.70064413e-02 -1.21516761e-01 -4.15971056e-02 -2.07487531e-02 -6.74083115e-02 8.38138630e-01 7.49981565e-01
2.6200 1.68743760e-07 1.17384458e-07 -5.23065071e-08 -3.34718166e-08 -1.81886299e-08 -2.90850491e-08 2.00349894e-07 1.53076215e-07 9.03913725e-01 9.85763847e-02 -1.34602256e-01 -5.27832259e-02 -3.77126790e-02 -7.11412178e-02 8.15104628e-01 7.06250731e-01
2.6300 1.68840896e-07 1.16639271e-07 -5.82423719e-08 -4.32279572e-08 -2.39818705e-08 -3.01228667e-08 1.84009838e-07 1.29905101e-07 9.04426670e-01 9.79472672e-02 -1.49873280e-01 -6.81677395e-02 -4.97095084e-02 -7.36899702e-02 7.84332918e-01 6.60933439e-01
2.6400 1.69087152e-07 1.12714622e-07 -6.37150756e-08 -5.51087377e-08 -2.58918500e-08 -3.03979918e-08 1.62977961e-07 1.06688119e-07 9.05739400e-01 9.46500285e-02 -1.63951529e-01 -8.69025183e-02 -5.36605902e-02 -7.43737935e-02 7.49535382e-01 6.21500998e-01
2.6500 1.69457032e-07 1.05260107e-07 -6.74075846e-08 -6.79746509e-08 -2.30942887e-08 -2.97982025e-08 1.39334903e-07 8.64424121e-08 9.07717026e-01 8.83905525e-02 -1.73449788e-01 -1.07189746e-01 -4.78591793e-02 -7.29174654e-02 7.15468043e-01 5.94691399e-01
2.6600 1.69902743e-07 9.40832203e-08 -6.83211632e-08 -8.02830570e-08 -1.56849788e-08 -2.84046058e-08 1.15381743e-07 7.12921583e-08 9.10104601e-01 7.90070254e-02 -1.75799647e-01 -1.26596075e-01 -3.25041589e-02 -6.95188088e-02 6.86715904e-01 5.84692936e-01
2.6700 1.70355499e-07 7.91085003e-08 -6.60304141e-08 -9.04225784e-08 -4.73292435e-09 -2.64763143e-08 9.30110063e-08 6.18017677e-08 9.12533830e-01 6.64356851e-02 -1.69907371e-01 -1.42580124e-01 -9.81015512e-03 -6.48111139e-02 6.66482020e-01 5.91860751e-01
2.6800 1.70734627e-07 6.04017564e-08 -6.07955251e-08 -9.71010389e-08 7.90076418e-09 -2.43890192e-08 7.32398189e-08 5.67515640e-08 9.14571864e-01 5.07312231e-02 -1.56442512e-01 -1.53104357e-01 1.63674759e-02 -5.97127898e-02 6.55756218e-01 6.12410904e-01
2.6900 1.70962436e-07 3.82870195e-08 -5.34959238e-08 -9.96806223e-08 1.99444223e-08 -2.25378368e-08 5.60729093e-08 5.34794947e-08 9.15801193e-01 3.21650514e-02 -1.37667187e-01 -1.57163629e-01 4.13228612e-02 -5.51896792e-02 6.53135427e-01 6.39268609e-01
2.7000 1.70980614e-07 1.35331707e-08 -4.54019264e-08 -9.83608083e-08 2.92078206e-08 -2.12277869e-08 4.07510498e-08 4.87310836e-08 9.15907909e-01 1.13820925e-02 -1.16848704e-01 -1.55073579e-01 6.05186527e-02 -5.19871982e-02 6.55367719e-01 6.63899173e-01
2.7100 1.70763267e-07 -1.24665541e-08 -3.78490477e-08 -9.41482866e-08 3.40624828e-08 -2.05827272e-08 2.62993791e-08 3.97791348e-08 9.14752050e-01 -1.04483854e-02 -9.74218746e-02 -1.48422985e-01 7.05810015e-02 -5.04077078e-02 6.58458804e-01 6.78632098e-01
2.7200 1.70322757e-07 -3.76305937e-08 -3.19080753e-08 -8.86131675e-08 3.37898807e-08 -2.05018788e-08 1.21709202e-08 2.54589221e-08 9.12399198e-01 -3.15789283e-02 -8.21404847e-02 -1.39689058e-01 7.00209505e-02 -5.02043480e-02 6.58990727e-01 6.78807330e-01
2.7300 1.69706738e-07 -5.93388430e-08 -2.81437263e-08 -8.34943291e-08 2.87120073e-08 -2.06814362e-08 -1.27016024e-09 6.76041087e-09 9.09104789e-01 -4.98095525e-02 -7.24566483e-02 -1.31614806e-01 5.95050845e-02 -5.06340782e-02 6.55223782e-01 6.64094789e-01
2.7400 1.68987515e-07 -7.48375742e-08 -2.65259109e-08 -8.02635521e-08 2.00767968e-08 -2.06999183e-08 -1.26395222e-08 -1.32626437e-08 9.05256914e-01 -6.28276960e-02 -6.82926982e-02 -1.26521472e-01 4.16183414e-02 -5.06665783e-02 6.47615048e-01 6.38566811e-01
2.7500 1.68246917e-07 -8.18514753e-08 -2.65098084e-08 -7.97726164e-08 9.73509866e-09 -2.01455052e-08 -1.98869830e-08 -3.02973895e-08 9.01294953e-01 -6.87221822e-02 -6.82472478e-02 -1.25751913e-01 2.01949522e-02 -4.92957397e-02 6.38573610e-01 6.09472823e-01
2.7600 1.67560859e-07 -7.92624405e-08 -2.72496215e-08 -8.20841402e-08 -3.01691960e-10 -1.87483908e-08 -2.10353428e-08 -4.00854255e-08 8.97626373e-01 -6.65533456e-02 -7.01450266e-02 -1.29403884e-01 -5.97948399e-04 -4.58632940e-02 6.31524118e-01 5.85062875e-01
2.7700 1.66987269e-07 -6.76547533e-08 -2.78724555e-08 -8.65321055e-08 -8.30776809e-09 -1.64767733e-08 -1.50720449e-08 -3.98565863e-08 8.94561640e-01 -5.68110506e-02 -7.17412770e-02 -1.36425678e-01 -1.71846179e-02 -4.02933641e-02 6.29583635e-01 5.72105653e-01
