#Q I_ArAr I_ArO1 I_ArSi2 I_ArO2  I_ArSi1  I_ArH I_rest I_tot S_ArAr S_ArO1 S_ArSi2 S_ArO2 S_ArSi1 S_ArH S_rest S_total
2.7800 1.66075841e-07 -4.72976744e-08 -2.75458004e-08 -9.06583919e-08 -1.17054914e-08 -1.41206030e-08 5.73974316e-10 -2.52521201e-08 8.89532813e-01 -3.97403884e-02 -7.08673739e-02 -1.42928586e-01 -2.42587827e-02 -3.45170419e-02 6.35996464e-01 5.77220639e-01
2.7900 1.65788332e-07 -2.68901660e-08 -2.61313957e-08 -9.59551070e-08 -1.33035777e-08 -1.10744234e-08 1.68116631e-08 -7.56633803e-09 8.87988889e-01 -2.26036877e-02 -6.72227022e-02 -1.51282324e-01 -2.75668075e-02 -2.70632310e-02 6.46880175e-01 5.92250137e-01
2.8000 1.65653268e-07 -9.24046615e-09 -2.38484070e-08 -1.00306094e-07 -1.20290719e-08 -8.27697504e-09 3.22583013e-08 1.19522544e-08 8.87263617e-01 -7.78336640e-03 -6.13457914e-02 -1.58144254e-01 -2.49197053e-02 -2.02191469e-02 6.59990205e-01 6.14851352e-01
2.8100 1.65646787e-07 6.17579760e-10 -2.10837002e-08 -1.03362187e-07 -8.72826389e-09 -6.18886245e-09 4.18184794e-08 2.69013531e-08 8.87230951e-01 4.93055426e-04 -5.42321460e-02 -1.62963426e-01 -1.80714241e-02 -1.51120961e-02 6.70528434e-01 6.37344914e-01
2.8200 1.65736728e-07 -1.04835181e-09 -1.82812733e-08 -1.05385839e-07 -4.44133059e-09 -5.08056609e-09 4.10212638e-08 3.14993671e-08 8.87719339e-01 -9.08794970e-04 -4.70237459e-02 -1.66153080e-01 -9.17833473e-03 -1.24040625e-02 6.73633718e-01 6.52051321e-01
2.8300 1.65888121e-07 -1.57273074e-08 -1.57563581e-08 -1.07110330e-07 -9.93321270e-11 -4.94506760e-09 2.72941260e-08 2.22497263e-08 8.88540836e-01 -1.32392668e-02 -4.05308999e-02 -1.68868823e-01 -1.71161730e-04 -1.20778355e-02 6.65901846e-01 6.53652849e-01
2.8400 1.66068007e-07 -4.22024017e-08 -1.35813608e-08 -1.09437802e-07 3.70047344e-09 -5.49211430e-09 8.46442222e-10 -9.45198646e-10 8.89517070e-01 -3.54761764e-02 -3.49390026e-02 -1.72532727e-01 7.71093505e-03 -1.34229206e-02 6.46569164e-01 6.40857179e-01
2.8500 1.66249962e-07 -7.67111020e-08 -1.15811549e-08 -1.13075274e-07 6.78725217e-09 -6.22785004e-09 -3.51175689e-08 -3.45581667e-08 8.90503965e-01 -6.44594530e-02 -2.97966404e-02 -1.78259611e-01 1.41126550e-02 -1.52303678e-02 6.17988260e-01 6.16870547e-01
2.8600 1.66418555e-07 -1.13710707e-07 -9.43452084e-09 -1.18226695e-07 9.36502859e-09 -6.59716873e-09 -7.49533677e-08 -7.21855078e-08 8.91416253e-01 -9.55340297e-02 -2.42767431e-02 -1.86371603e-01 1.94559950e-02 -1.61411229e-02 5.85233877e-01 5.88548749e-01
2.8700 1.66573270e-07 -1.47071000e-07 -6.84039476e-09 -1.24441360e-07 1.18466615e-08 -6.14641759e-09 -1.11779485e-07 -1.06079241e-07 8.92249182e-01 -1.23551478e-01 -1.76043862e-02 -1.96159103e-01 2.45963598e-02 -1.50442227e-02 5.54934215e-01 5.64486352e-01
2.8800 1.66730682e-07 -1.71403554e-07 -3.68491018e-09 -1.30670646e-07 1.46336597e-08 -4.65732015e-09 -1.39028429e-07 -1.29052089e-07 8.93090587e-01 -1.43986401e-01 -9.48653907e-03 -2.05970079e-01 3.03662701e-02 -1.14046140e-02 5.33647569e-01 5.52609225e-01
2.8900 1.66923236e-07 -1.83204139e-07 -1.45235196e-10 -1.35521352e-07 1.79137701e-08 -2.21146973e-09 -1.51947490e-07 -1.36245190e-07 8.94114515e-01 -1.53895863e-01 -3.79131606e-04 -2.13609245e-01 3.71557598e-02 -5.42112111e-03 5.26230275e-01 5.57964914e-01
2.9000 1.67193440e-07 -1.81538762e-07 3.31166237e-09 -1.37634480e-07 2.15389881e-08 8.34102545e-10 -1.48668139e-07 -1.26295049e-07 8.95549882e-01 -1.52495560e-01 8.51623375e-03 -2.16935008e-01 4.46593493e-02 2.03316753e-03 5.34635548e-01 5.81328065e-01
2.9100 1.67583494e-07 -1.68126991e-07 6.04090270e-09 -1.36080735e-07 2.50202399e-08 3.95255200e-09 -1.30583330e-07 -1.01610538e-07 8.97624505e-01 -1.41229794e-01 1.55402359e-02 -2.14482807e-01 5.18647860e-02 9.66919860e-03 5.57452140e-01 6.18986125e-01
2.9200 1.68122187e-07 -1.46831483e-07 7.40977554e-09 -1.30658843e-07 2.76396500e-08 6.60152563e-09 -1.01958364e-07 -6.77171881e-08 9.00494396e-01 -1.23342766e-01 1.90649140e-02 -2.05935328e-01 5.72854991e-02 1.61594252e-02 5.90281217e-01 6.63726141e-01
2.9300 1.68812492e-07 -1.22706385e-07 7.00638434e-09 -1.22010508e-07 2.86471217e-08 8.37905037e-09 -6.88980171e-08 -3.18718451e-08 9.04176892e-01 -1.03079363e-01 1.80304445e-02 -1.92303772e-01 5.93678397e-02 2.05192385e-02 6.26824202e-01 7.06711280e-01
2.9400 1.69624019e-07 -1.00852239e-07 4.79960998e-09 -1.11517472e-07 2.74841288e-08 9.13399874e-09 -3.79460825e-08 -1.32795504e-09 9.08510037e-01 -8.47234292e-02 1.23566350e-02 -1.75765673e-01 5.69547774e-02 2.23773649e-02 6.60377569e-01 7.39709712e-01
2.9500 1.70493848e-07 -8.53508055e-08 1.19720006e-09 -1.01006000e-07 2.39701607e-08 8.99873476e-09 -1.46657571e-08 1.83031384e-08 9.13157103e-01 -7.17031347e-02 3.09231158e-03 -1.59199196e-01 4.96722479e-02 2.20559557e-02 6.85347084e-01 7.57075287e-01
2.9600 1.71337189e-07 -7.85100043e-08 -3.02039980e-09 -9.23353550e-08 1.83975799e-08 8.33594010e-09 -2.52856966e-09 2.42049503e-08 9.17663927e-01 -6.59567924e-02 -7.75494928e-03 -1.45534551e-01 3.81257383e-02 2.04407699e-02 6.98417635e-01 7.56984143e-01
2.9700 1.72066328e-07 -8.05555191e-08 -6.87531337e-09 -8.69756901e-08 1.15054911e-08 7.61807087e-09 -2.34019451e-09 1.67833675e-08 9.21560715e-01 -6.76738197e-02 -1.76697184e-02 -1.37088701e-01 2.38461844e-02 1.86865404e-02 6.99128475e-01 7.41661200e-01
2.9800 1.72613365e-07 -8.97906486e-08 -9.42892204e-09 -8.56807586e-08 4.33568365e-09 7.27813039e-09 -1.22869643e-08 -6.73150257e-10 9.24484049e-01 -7.54289916e-02 -2.42375733e-02 -1.35049496e-01 8.99153282e-03 1.78521153e-02 6.89767988e-01 7.16611636e-01
2.9900 1.72950343e-07 -1.03140172e-07 -1.00145192e-08 -8.83335764e-08 -1.99483057e-09 7.57828863e-09 -2.85379239e-08 -2.29544658e-08 9.26284735e-01 -8.66392513e-02 -2.57435420e-02 -1.39232395e-01 -4.12447228e-03 1.85791550e-02 6.74669546e-01 6.89124229e-01
3.0000 1.73100335e-07 -1.16920684e-07 -8.40223314e-09 -9.39974226e-08 -6.54782277e-09 8.53615189e-09 -4.62200050e-08 -4.42316759e-08 9.27086992e-01 -9.82107634e-02 -2.15962914e-02 -1.48160854e-01 -1.35584577e-02 2.09117287e-02 6.59119083e-01 6.66472354e-01
3.0100 1.73135120e-07 -1.27650819e-07 -4.85250297e-09 -1.01153171e-07 -8.77998263e-09 9.92961090e-09 -6.05213733e-08 -5.93717450e-08 9.27275709e-01 -1.07219485e-01 -1.24656323e-02 -1.59440412e-01 -1.81850883e-02 2.43080025e-02 6.48150179e-01 6.54273094e-01
3.0200 1.73158816e-07 -1.32729496e-07 -4.59684976e-11 -1.08060053e-07 -8.66582475e-09 1.13763333e-08 -6.76767013e-08 -6.49661927e-08 9.27408394e-01 -1.11480887e-01 -1.02146184e-04 -1.70327342e-01 -1.79515771e-02 2.78344217e-02 6.45498018e-01 6.55380863e-01
3.0300 1.73281074e-07 -1.30858884e-07 5.08878090e-09 -1.13150670e-07 -6.69533492e-09 1.24609986e-08 -6.56396988e-08 -5.98740351e-08 9.28071415e-01 -1.09905231e-01 1.31058857e-02 -1.78351292e-01 -1.38727318e-02 3.04766318e-02 6.52920778e-01 6.69524678e-01
3.0400 1.73586976e-07 -1.22156143e-07 9.60209142e-09 -1.15367341e-07 -3.74600538e-09 1.28693807e-08 -5.43344163e-08 -4.52110410e-08 9.29718831e-01 -1.02591392e-01 2.47160412e-02 -1.81845438e-01 -7.76586279e-03 3.14671754e-02 6.69998042e-01 6.93699354e-01
3.0500 1.74112314e-07 -1.07968253e-07 1.27453950e-08 -1.14364904e-07 -8.60930568e-10 1.24874600e-08 -3.54754473e-08 -2.38489178e-08 9.32540255e-01 -9.06712548e-02 3.28031031e-02 -1.80266101e-01 -1.79119321e-03 3.05277331e-02 6.94406003e-01 7.23142543e-01
3.0600 1.74831825e-07 -9.04636447e-08 1.41337895e-08 -1.10539192e-07 1.01116095e-09 1.14357851e-08 -1.20372227e-08 4.09723366e-10 9.36398407e-01 -7.59665929e-02 3.63771635e-02 -1.74237576e-01 2.08648893e-03 2.79531171e-02 7.22571402e-01 7.52611008e-01
3.0700 1.75664531e-07 -7.21128193e-08 1.38126505e-08 -1.04882101e-07 1.24796238e-09 1.00301882e-08 1.24822609e-08 2.37604114e-08 9.40858262e-01 -6.05527058e-02 3.55548934e-02 -1.65323582e-01 2.57832145e-03 2.45152690e-02 7.50536867e-01 7.77630458e-01
3.0800 1.76495366e-07 -5.51820353e-08 1.22182117e-08 -9.87036888e-08 -3.01424459e-10 8.68293122e-09 3.48278540e-08 4.32093607e-08 9.45303299e-01 -4.63330636e-02 3.14581183e-02 -1.55589140e-01 -6.28462053e-04 2.12216703e-02 7.74839213e-01 7.95432422e-01
3.0900 1.77207373e-07 -4.13485535e-08 1.00487937e-08 -9.32909341e-08 -3.29544533e-09 7.77626058e-09 5.26166792e-08 5.70974945e-08 9.49108109e-01 -3.47161134e-02 2.58826168e-02 -1.47062638e-01 -6.82698809e-03 1.90063282e-02 7.93211974e-01 8.05391314e-01
3.1000 1.77715425e-07 -3.15069146e-08 8.08370767e-09 -8.95856169e-08 -7.00761210e-09 7.54781830e-09 6.47066012e-08 6.52468074e-08 9.51818778e-01 -2.64526217e-02 2.08323833e-02 -1.41228077e-01 -1.45133512e-02 1.84497502e-02 8.04970463e-01 8.08906862e-01
3.1100 1.77991703e-07 -2.57823917e-08 6.99639738e-09 -8.79579082e-08 -1.05332423e-08 8.02247119e-09 7.12478006e-08 6.87370295e-08 9.53288812e-01 -2.16470994e-02 1.80391051e-02 -1.38668265e-01 -2.18146089e-02 1.96123742e-02 8.11012554e-01 8.08810319e-01
3.1200 1.78075384e-07 -2.37130629e-08 7.20590391e-09 -8.81290934e-08 -1.30394070e-08 9.00982854e-09 7.34391321e-08 6.94095536e-08 9.53730321e-01 -1.99108943e-02 1.85802189e-02 -1.38943122e-01 -2.70062088e-02 2.20285417e-02 8.13456524e-01 8.08478857e-01
3.1300 1.78063524e-07 -2.45203337e-08 8.79809852e-09 -8.92612395e-08 -1.39900652e-08 1.01661199e-08 7.30800493e-08 6.92561040e-08 9.53664527e-01 -2.05895679e-02 2.26763995e-02 -1.40731178e-01 -2.89780532e-02 2.48577593e-02 8.15020181e-01 8.10899887e-01
3.1400 1.78085597e-07 -2.73712708e-08 1.15293719e-08 -9.01912756e-08 -1.32847067e-08 1.10997178e-08 7.20524227e-08 6.98674338e-08 9.53784990e-01 -2.29833423e-02 2.97010900e-02 -1.42198686e-01 -2.75215441e-02 2.71426127e-02 8.18304052e-01 8.17925121e-01
3.1500 1.78268950e-07 -3.15503782e-08 1.49055386e-08 -8.97509858e-08 -1.12723243e-08 1.14872908e-08 7.18731242e-08 7.20880908e-08 9.54772507e-01 -2.64914008e-02 3.83834367e-02 -1.41504111e-01 -2.33585888e-02 2.80926492e-02 8.25160432e-01 8.29894493e-01
3.1600 1.78705031e-07 -3.64996943e-08 1.83122158e-08 -8.70915756e-08 -8.63718744e-09 1.11658054e-08 7.34259771e-08 7.59545951e-08 9.57114601e-01 -3.06455015e-02 4.71435653e-02 -1.37309756e-01 -1.79052520e-02 2.73092272e-02 8.36302909e-01 8.45706884e-01
3.1700 1.79425975e-07 -4.17411256e-08 2.11631739e-08 -8.19281023e-08 -6.18928763e-09 1.01744062e-08 7.69199213e-08 8.09050398e-08 9.60980707e-01 -3.50446114e-02 5.44740464e-02 -1.29166986e-01 -1.28380658e-02 2.48878753e-02 8.51243156e-01 8.63292966e-01
3.1800 1.80397940e-07 -4.67445531e-08 2.30316311e-08 -7.46372266e-08 -4.62016013e-09 8.73640285e-09 8.20477914e-08 8.61640341e-08 9.66187247e-01 -3.92439730e-02 5.92774819e-02 -1.17670188e-01 -9.58862066e-03 2.13742862e-02 8.68550568e-01 8.80336233e-01
3.1900 1.81532635e-07 -5.08305010e-08 2.37358134e-08 -6.61781802e-08 -4.29575315e-09 7.18987610e-09 8.82597674e-08 9.11538903e-08 9.72259997e-01 -4.26732230e-02 6.10864808e-02 -1.04332041e-01 -8.91476835e-03 1.75947471e-02 8.86341213e-01 8.95021192e-01
3.2000 1.82713149e-07 -5.31854729e-08 2.33623704e-08 -5.78531334e-08 -5.14832626e-09 5.89010609e-09 9.50369132e-08 9.57786930e-08 9.78572765e-01 -4.46492078e-02 6.01238460e-02 -9.12056615e-02 -1.06767399e-02 1.44177080e-02 9.02841741e-01 9.06582709e-01
3.2100 1.83826161e-07 -5.30225651e-08 2.22264125e-08 -5.09674082e-08 -6.70113271e-09 5.11387264e-09 1.02062600e-07 1.00475340e-07 9.84519892e-01 -4.45108969e-02 5.71998094e-02 -8.03489195e-02 -1.38880845e-02 1.25199086e-02 9.16859885e-01 9.15491709e-01
3.2200 1.84791064e-07 -4.98544920e-08 2.07815526e-08 -4.64798472e-08 -8.22056560e-09 4.99304471e-09 1.09238277e-07 1.06010756e-07 9.89671860e-01 -4.18487811e-02 5.34807391e-02 -7.32733150e-02 -1.70304741e-02 1.22240534e-02 9.28030503e-01 9.23224082e-01
3.2300 1.85577813e-07 -4.37850875e-08 1.95041896e-08 -4.47397925e-08 -8.95180184e-09 5.49416697e-09 1.16557123e-07 1.13099488e-07 9.93870293e-01 -3.67498209e-02 5.01916371e-02 -7.05294341e-02 -1.85414222e-02 1.34488590e-02 9.36782675e-01 9.31690112e-01
3.2400 1.86209007e-07 -3.56941589e-08 1.87810159e-08 -4.53863034e-08 -8.36740285e-09 6.44576026e-09 1.23909560e-07 1.21987918e-07 9.97238449e-01 -2.99528120e-02 4.83269399e-02 -7.15481755e-02 -1.73289328e-02 1.57756726e-02 9.44064401e-01 9.42511141e-01
3.2500 1.86746547e-07 -2.72059757e-08 1.88264113e-08 -4.74418842e-08 -6.35231517e-09 7.60067958e-09 1.30925098e-07 1.32173462e-07 1.00010929e+00 -2.28219767e-02 4.84381613e-02 -7.47885748e-02 -1.31545996e-02 1.86007508e-02 9.50936896e-01 9.56383047e-01
3.2600 1.87267804e-07 -2.03941141e-08 1.96476802e-08 -4.95784869e-08 -3.26584434e-09 8.71151803e-09 1.36942883e-07 1.42388557e-07 1.00289756e+00 -1.70990549e-02 5.05445279e-02 -7.81571472e-02 -6.76208743e-03 2.13194344e-02 9.58185881e-01 9.72743228e-01
3.2700 1.87839051e-07 -1.72669843e-08 2.10632305e-08 -5.04833950e-08 1.42948765e-10 9.59526128e-09 1.41151903e-07 1.50890113e-07 1.00595757e+00 -1.44711336e-02 5.41796967e-02 -7.95846194e-02 2.97835158e-04 2.34840999e-02 9.66081511e-01 9.89863446e-01
3.2800 1.88494335e-07 -1.91678935e-08 2.27650939e-08 -4.92218722e-08 2.94569937e-09 1.01691890e-08 1.42869663e-07 1.55984552e-07 1.00947035e+00 -1.60666683e-02 5.85524380e-02 -7.75975150e-02 6.10288147e-03 2.48919112e-02 9.74358600e-01 1.00535339e+00
3.2900 1.89225865e-07 -2.62768428e-08 2.44062486e-08 -4.54922023e-08 4.31096019e-09 1.04509855e-08 1.41863068e-07 1.56625014e-07 1.01339259e+00 -2.20369628e-02 6.27710435e-02 -7.17200997e-02 8.93113428e-03 2.55851838e-02 9.82406570e-01 1.01692289e+00
3.3000 1.89988187e-07 -3.73941362e-08 2.56879235e-08 -3.96984677e-08 3.76399629e-09 1.05282563e-08 1.38583506e-07 1.52875759e-07 1.01747943e+00 -3.13743877e-02 6.60676715e-02 -6.25890508e-02 7.79907260e-03 2.57770433e-02 9.89583668e-01 1.02315978e+00
3.3100 1.90714086e-07 -5.01138808e-08 2.64238338e-08 -3.28191858e-08 1.35043502e-09 1.05120673e-08 1.34204853e-07 1.46067355e-07 1.02136992e+00 -4.20581268e-02 6.79633843e-02 -5.17463898e-02 2.80064509e-03 2.57380731e-02 9.95528786e-01 1.02406750e+00
3.3200 1.91336708e-07 -6.13775440e-08 2.65664707e-08 -2.61103668e-08 -2.34892554e-09 1.04928269e-08 1.30415267e-07 1.38559169e-07 1.02470555e+00 -5.15191802e-02 6.83356756e-02 -4.11714841e-02 -4.86180586e-03 2.56886755e-02 1.00035056e+00 1.02117743e+00
3.3300 1.91810788e-07 -6.82711857e-08 2.61926543e-08 -2.07313909e-08 -6.36099423e-09 1.05139453e-08 1.29000866e-07 1.33153817e-07 1.02724393e+00 -5.73100438e-02 6.73813330e-02 -3.26914418e-02 -1.31731895e-02 2.57348269e-02 1.00462378e+00 1.01718542e+00
3.3400 1.92126512e-07 -6.88383033e-08 2.54578212e-08 -1.74057513e-08 -9.58228866e-09 1.05706388e-08 1.31340278e-07 1.32328629e-07 1.02893278e+00 -5.77874791e-02 6.54990063e-02 -2.74464861e-02 -1.98479183e-02 2.58652029e-02 1.00919782e+00 1.01521511e+00
3.3500 1.92312130e-07 -6.26578033e-08 2.45371960e-08 -1.62183950e-08 -1.10846682e-08 1.06310810e-08 1.37973128e-07 1.37519541e-07 1.02992375e+00 -5.25979596e-02 6.31381390e-02 -2.55706154e-02 -2.29631070e-02 2.60028232e-02 1.01489331e+00 1.01793303e+00
3.3600 1.92425094e-07 -5.09958493e-08 2.35744407e-08 -1.66097645e-08 -1.03756315e-08 1.06685301e-08 1.48393921e-07 1.48686819e-07 1.03052476e+00 -4.28051525e-02 6.06671679e-02 -2.61822478e-02 -2.14978485e-02 2.60834404e-02 1.02220453e+00 1.02679012e+00
3.3700 1.92534980e-07 -3.64659401e-08 2.26539433e-08 -1.75662893e-08 -7.53692363e-09 1.06891147e-08 1.61156694e-07 1.64308885e-07 1.03110859e+00 -3.06043200e-02 5.83024993e-02 -2.76844281e-02 -1.56205794e-02 2.61232646e-02 1.03112235e+00 1.04162503e+00
3.3800 1.92703835e-07 -2.22846039e-08 2.18032456e-08 -1.79466542e-08 -3.20147568e-09 1.07419754e-08 1.74275822e-07 1.81816322e-07 1.03200763e+00 -1.86970708e-02 5.61149072e-02 -2.82789650e-02 -6.64162718e-03 2.62435535e-02 1.04114650e+00 1.06074843e+00
3.3900 1.92970013e-07 -1.13405384e-08 2.10205988e-08 -1.68416002e-08 1.62293122e-09 1.09056674e-08 1.85808474e-07 1.98337072e-07 1.03342745e+00 -9.50946252e-03 5.41004212e-02 -2.65333710e-02 3.35178837e-03 2.66372065e-02 1.05148503e+00 1.08147403e+00
3.4000 1.93340213e-07 -5.35885851e-09 2.03133047e-08 -1.38554046e-08 5.82944697e-09 1.12544916e-08 1.94439254e-07 2.11523193e-07 1.03540422e+00 -4.49005462e-03 5.22788097e-02 -2.18243513e-02 1.20666962e-02 2.74863592e-02 1.06136862e+00 1.10092168e+00
3.4100 1.93791592e-07 -4.41663993e-09 1.97286585e-08 -9.22257288e-09 8.50514565e-09 1.18171802e-08 1.99881038e-07 2.20203364e-07 1.03781611e+00 -3.70309159e-03 5.07729104e-02 -1.45216023e-02 1.76113583e-02 2.88613579e-02 1.07036432e+00 1.11683704e+00
3.4200 1.94282654e-07 -6.95813448e-09 1.93623371e-08 -3.72555448e-09 9.15627404e-09 1.25448174e-08 2.02961302e-07 2.24662394e-07 1.04044147e+00 -5.84141501e-03 4.98298989e-02 -5.85808105e-03 1.89620909e-02 3.06423737e-02 1.07857187e+00 1.12817633e+00
3.4300 1.94768917e-07 -1.03024725e-08 1.93379730e-08 1.55816843e-09 7.80417154e-09 1.33031725e-08 2.05362586e-07 2.26469930e-07 1.04304257e+00 -8.65302425e-03 4.97684642e-02 2.46856166e-03 1.61622706e-02 3.25007370e-02 1.08662658e+00 1.13528958e+00
3.4400 1.95218101e-07 -1.14840087e-08 1.97632435e-08 5.59836879e-09 4.93184201e-09 1.38970113e-08 2.09095705e-07 2.27924558e-07 1.04544681e+00 -9.64698136e-03 5.08656812e-02 8.83532812e-03 1.02119463e-02 3.39584689e-02 1.09550084e+00 1.13967125e+00
3.4500 1.95619985e-07 -8.16518220e-09 2.06778995e-08 7.73585687e-09 1.30732397e-09 1.41227937e-08 2.15868559e-07 2.31298677e-07 1.04759929e+00 -6.86013716e-03 5.32232954e-02 1.22040052e-02 2.70211900e-03 3.45172063e-02 1.10616645e+00 1.14338578e+00
3.4600 1.95987975e-07 6.54606371e-10 2.20139418e-08 7.88761821e-09 -2.25400655e-09 1.38351915e-08 2.26544142e-07 2.38125327e-07 1.04957125e+00 5.47559908e-04 5.66654083e-02 1.24442992e-02 -4.67765528e-03 3.38209042e-02 1.11922852e+00 1.14837177e+00
3.4700 1.96352201e-07 1.43397877e-08 2.35856207e-08 6.57225656e-09 -5.11137930e-09 1.30059783e-08 2.40849866e-07 2.48744465e-07 1.05152317e+00 1.20419066e-02 6.07129953e-02 1.03738036e-02 -1.05991949e-02 3.17998726e-02 1.13465188e+00 1.15585256e+00
3.4800 1.96746652e-07 3.08023319e-08 2.51176310e-08 4.75209897e-09 -6.93849004e-09 1.17537927e-08 2.57418714e-07 2.62234016e-07 1.05363609e+00 2.58689045e-02 6.46567245e-02 7.50909172e-03 -1.43856907e-02 2.87435905e-02 1.15167081e+00 1.16602871e+00
3.4900 1.97194719e-07 4.70923946e-08 2.63068081e-08 3.54538099e-09 -7.74613753e-09 1.03306587e-08 2.74139302e-07 2.76723823e-07 1.05603443e+00 3.95509608e-02 6.77159262e-02 5.61213734e-03 -1.60588837e-02 2.52677878e-02 1.16891346e+00 1.17812236e+00
3.5000 1.97697921e-07 6.02023510e-08 2.69002928e-08 3.90049785e-09 -7.79323779e-09 9.06407977e-09 2.88701062e-07 2.89971904e-07 1.05872584e+00 5.05622199e-02 6.92398351e-02 6.17702462e-03 -1.61549289e-02 2.21728963e-02 1.18470492e+00 1.19072289e+00
3.5100 1.98231526e-07 6.78403081e-08 2.67659499e-08 6.33264199e-09 -7.42820426e-09 8.26812429e-09 2.99170426e-07 3.00010346e-07 1.06157784e+00 5.69781454e-02 6.88887771e-02 1.00150241e-02 -1.53958676e-02 2.02266750e-02 1.19745979e+00 1.20229060e+00
3.5200 1.98748582e-07 6.89574622e-08 2.59316054e-08 1.07995849e-08 -6.92280851e-09 8.14847380e-09 3.04437234e-07 3.05662900e-07 1.06433942e+00 5.79182687e-02 6.67350190e-02 1.70589668e-02 -1.43453689e-02 1.99320578e-02 1.20605167e+00 1.21163836e+00
3.5300 1.99191249e-07 6.39055025e-08 2.45785460e-08 1.67465929e-08 -6.35854752e-09 8.73085500e-09 3.04421891e-07 3.06794198e-07 1.06670155e+00 5.36781810e-02 6.32458682e-02 2.64341441e-02 -1.31731295e-02 2.13521573e-02 1.21005975e+00 1.21823877e+00
3.5400 1.99506101e-07 5.42209068e-08 2.29890251e-08 2.32963998e-08 -5.60306202e-09 9.83760019e-09 3.00012433e-07 3.04246971e-07 1.06837897e+00 4.55481954e-02 5.91484164e-02 3.67577634e-02 -1.16057772e-02 2.40529298e-02 1.20983335e+00 1.22228050e+00
3.5500 1.99658876e-07 4.21412725e-08 2.14625924e-08 2.95164683e-08 -4.37998492e-09 1.11240775e-08 2.92779209e-07 2.99523302e-07 1.06918893e+00 3.54070550e-02 5.52141048e-02 4.65601546e-02 -9.07135578e-03 2.71922165e-02 1.20637025e+00 1.22449111e+00
3.5600 1.99644347e-07 3.00216875e-08 2.02268371e-08 3.46760572e-08 -2.40208714e-09 1.21689424e-08 2.84568929e-07 2.94335784e-07 1.06910396e+00 2.52318278e-02 5.20289778e-02 5.46898621e-02 -4.97502611e-03 2.97403831e-02 1.20105463e+00 1.22581999e+00
3.5700 1.99488483e-07 1.98220585e-08 1.93708218e-08 3.84150336e-08 4.83695081e-10 1.25948999e-08 2.77096397e-07 2.90174992e-07 1.06826337e+00 1.66675306e-02 4.98223925e-02 6.05796264e-02 1.00050739e-03 3.07755642e-02 1.19533292e+00 1.22710899e+00
3.5800 1.99242321e-07 1.27864946e-08 1.88229493e-08 4.07803345e-08 4.19301841e-09 1.21854281e-08 2.71632099e-07 2.88010546e-07 1.06694050e+00 1.07581358e-02 4.84101067e-02 6.43037805e-02 8.68103648e-03 2.97690362e-02 1.19041252e+00 1.22886259e+00
3.5900 1.98969384e-07 9.35729614e-09 1.83811674e-08 4.21320048e-08 8.37970242e-09 1.09616431e-08 2.68839852e-07 2.88181198e-07 1.06547550e+00 7.87461594e-03 4.72720577e-02 6.64301166e-02 1.73501002e-02 2.67731235e-02 1.18705229e+00 1.23117551e+00
3.6000 1.98730259e-07 9.28930032e-09 1.77866892e-08 4.29629970e-08 1.24983650e-08 9.19322015e-09 2.68769245e-07 2.90460830e-07 1.06419281e+00 7.81117366e-03 4.57421086e-02 6.77358626e-02 2.58785933e-02 2.24478473e-02 1.18548196e+00 1.23380840e+00
3.6100 1.98568614e-07 1.18805557e-08 1.68182388e-08 4.37016471e-08 1.59321700e-08 7.33569002e-09 2.70969055e-07 2.94236915e-07 1.06332639e+00 9.97902083e-03 4.32505870e-02 6.88963690e-02 3.29892917e-02 1.79075224e-02 1.18545237e+00 1.23634918e+00
3.6200 1.98502374e-07 1.62242278e-08 1.53768807e-08 4.45657604e-08 1.81427633e-08 5.90830094e-09 2.74669243e-07 2.98720308e-07 1.06297241e+00 1.36178179e-02 3.95425785e-02 7.02551358e-02 3.75673919e-02 1.44220092e-02 1.18638794e+00 1.23837734e+00
3.6300 1.98522141e-07 2.14099869e-08 1.35340887e-08 4.55140656e-08 1.87945787e-08 5.34544353e-09 2.78980282e-07 3.03120304e-07 1.06308069e+00 1.79645423e-02 3.48016259e-02 7.17472840e-02 3.89179947e-02 1.30533187e-02 1.18759414e+00 1.23956546e+00
3.6400 1.98596791e-07 2.66446006e-08 1.15270471e-08 4.63036653e-08 1.78175943e-08 5.86442098e-09 2.83072104e-07 3.06754120e-07 1.06348460e+00 2.23544297e-02 2.96376636e-02 7.29900697e-02 3.68961083e-02 1.43322153e-02 1.18846676e+00 1.23969509e+00
3.6500 1.98684215e-07 3.13008864e-08 9.70159647e-09 4.66244974e-08 1.53959811e-08 7.38967332e-09 2.86311195e-07 3.09096849e-07 1.06395839e+00 2.62617649e-02 2.49402551e-02 7.34947710e-02 3.18831339e-02 1.80729283e-02 1.18865518e+00 1.23861124e+00
3.6600 1.98743818e-07 3.49261634e-08 8.41944417e-09 4.62565997e-08 1.18957370e-08 9.55865390e-09 2.88346026e-07 3.09800417e-07 1.06428417e+00 2.93067607e-02 2.16398973e-02 7.29145324e-02 2.46369545e-02 2.33876134e-02 1.18814536e+00 1.23616993e+00
3.6700 1.98747214e-07 3.72408913e-08 7.95709515e-09 4.51910622e-08 7.76293008e-09 1.18114018e-08 2.89136263e-07 3.08710595e-07 1.06430919e+00 3.12543474e-02 2.04480170e-02 7.12350194e-02 1.60811392e-02 2.89055695e-02 1.18724657e+00 1.23223328e+00
